l_orderkey          revenue             o_orderdate         o_shippriority      
4722115             105954.051000       1995-01-15          0                   
27975               105952.579600       1995-02-13          0                   
1875776             105927.180700       1995-02-26          0                   
5660739             105915.868800       1994-12-04          0                   
5658212             105890.641600       1995-01-13          0                   
5474949             105885.910000       1994-12-16          0                   
4476417             105885.500000       1995-02-21          0                   
1931361             105885.219700       1995-01-09          0                   
2482786             105841.462400       1994-12-01          0                   
2622083             105841.209700       1995-02-23          0                   
1556035             105790.773300       1995-01-08          0                   
3621159             105747.322100       1995-01-06          0                   
5981351             105744.985400       1995-02-14          0                   
5215745             105713.885900       1994-11-26          0                   
1531712             105679.772600       1995-01-13          0                   
1409573             105670.999000       1995-01-02          0                   
5145797             105659.194000       1995-03-13          0                   
2785286             105656.621600       1995-02-22          0                   
3149377             105647.775500       1995-01-13          0                   
5057058             105621.326400       1995-02-20          0                   
1715078             105604.934600       1995-01-10          0                   
5438790             105577.723200       1995-01-10          0                   
1748356             105478.720800       1995-01-22          0                   
4870208             105467.814000       1995-01-25          0                   
4256261             105459.211200       1995-01-31          0                   
2566689             105454.942400       1995-02-10          0                   
670050              105410.281500       1995-01-28          0                   
4360099             105398.484100       1995-03-11          0                   
1123235             105390.373100       1994-12-17          0                   
861223              105356.508500       1995-02-01          0                   
1328645             105278.278700       1994-12-07          0                   
4283458             105276.138000       1994-12-19          0                   
3112418             105219.288000       1995-03-09          0                   
4048900             105185.935700       1995-02-19          0                   
837636              105181.293000       1995-02-09          0                   
602342              105161.298000       1995-03-11          0                   
2117350             105157.978800       1995-01-29          0                   
37570               105129.407600       1995-03-10          0                   
5890757             105128.774000       1994-12-17          0                   
5694306             105126.757200       1994-12-21          0                   
3924421             105118.504000       1994-12-28          0                   
2114663             105113.500800       1995-02-17          0                   
5526083             105106.400100       1995-01-05          0                   
5457056             105074.002300       1995-02-04          0                   
5408293             105054.803200       1995-02-20          0                   
395137              105047.368000       1995-02-04          0                   
545668              105044.041000       1995-02-09          0                   
5001250             105012.464000       1995-02-07          0                   
4775142             105009.526800       1995-01-25          0                   
4846434             105008.514300       1995-02-06          0                   
1257860             105006.400100       1995-02-20          0                   
5455746             105001.903000       1994-12-23          0                   
287329              105001.336000       1995-02-13          0                   
5977446             104984.772000       1995-03-13          0                   
5307623             104964.840800       1995-01-30          0                   
5753121             104954.337900       1995-02-15          0                   
1878340             104939.436800       1995-03-08          0                   
1433379             104928.683800       1995-02-12          0                   
1763842             104913.166500       1995-03-02          0                   
2189605             104905.030000       1995-02-26          0                   
3447203             104900.868000       1995-02-17          0                   
4054944             104877.807900       1995-02-16          0                   
3681923             104872.071000       1995-02-17          0                   
956032              104858.325400       1995-01-21          0                   
2321381             104840.440000       1995-02-06          0                   
5097159             104813.691800       1995-02-05          0                   
4776455             104805.295200       1994-12-29          0                   
203522              104788.562400       1995-01-02          0                   
2266756             104776.881200       1995-02-05          0                   
4939367             104768.296500       1995-02-27          0                   
4653664             104760.562500       1995-01-26          0                   
4541185             104745.020400       1995-02-19          0                   
5123238             104719.058000       1994-12-28          0                   
2851911             104688.733400       1995-02-27          0                   
5693440             104685.744200       1995-02-27          0                   
316071              104619.977000       1995-01-12          0                   
267687              104598.768000       1995-02-06          0                   
3024065             104583.952500       1995-03-06          0                   
4246404             104574.670200       1995-03-04          0                   
4810818             104552.269200       1995-01-15          0                   
245856              104533.251200       1995-03-10          0                   
1196800             104509.201300       1995-01-26          0                   
1093572             104506.896000       1995-01-22          0                   
3276355             104503.751400       1994-12-28          0                   
731106              104495.122800       1995-03-03          0                   
1320006             104492.548300       1995-02-27          0                   
5013412             104480.332800       1995-02-28          0                   
5179046             104456.403200       1995-03-05          0                   
3197892             104431.189200       1994-11-21          0                   
3225063             104408.506400       1995-01-02          0                   
4567779             104403.629600       1995-01-25          0                   
2792615             104360.877200       1995-02-12          0                   
325954              104347.713900       1995-01-04          0                   
3823424             104319.753700       1995-02-10          0                   
1029312             104314.996800       1995-03-12          0                   
4926950             104290.678000       1994-12-23          0                   
2168071             104270.346000       1994-11-18          0                   
5096321             104191.880700       1995-03-08          0                   
5666147             104178.741300       1995-02-18          0                   
2083428             104150.166600       1995-01-21          0                   
3975845             104141.471600       1995-03-13          0                   
3380068             104114.191700       1995-01-05          0                   
1690784             104087.497600       1995-03-08          0                   
1694468             104081.092500       1995-03-05          0                   
5913862             104072.950000       1995-02-06          0                   
5094370             104061.735600       1995-01-22          0                   
2129860             104042.705400       1995-01-27          0                   
4062275             104031.501200       1995-03-01          0                   
1067812             103978.929600       1995-01-04          0                   
1921863             103948.520200       1995-02-02          0                   
5540770             103923.411000       1995-01-07          0                   
5896261             103905.823500       1995-02-11          0                   
1050691             103899.126900       1994-12-28          0                   
4104867             103881.048200       1995-03-09          0                   
3554881             103876.434400       1995-01-31          0                   
1925187             103837.027800       1995-02-14          0                   
5401287             103772.601600       1995-02-15          0                   
2982722             103759.962800       1995-01-09          0                   
4565732             103757.182800       1994-12-28          0                   
3416801             103750.659900       1995-01-31          0                   
1975494             103748.913000       1994-12-19          0                   
647463              103741.130500       1995-01-21          0                   
986084              103721.121000       1995-02-24          0                   
2067719             103715.743200       1995-01-22          0                   
4319431             103692.940000       1995-02-08          0                   
3685346             103686.902600       1995-03-05          0                   
1878818             103673.304800       1995-01-17          0                   
2654689             103655.974400       1995-01-08          0                   
4282596             103574.912900       1995-02-20          0                   
4899651             103544.194800       1995-01-08          0                   
5956675             103506.639100       1994-12-19          0                   
2493447             103480.454700       1995-02-27          0                   
3007652             103463.195800       1995-02-01          0                   
678663              103451.202000       1994-12-30          0                   
5685794             103431.640000       1995-01-27          0                   
1817058             103397.297800       1995-02-03          0                   
5732902             103393.583600       1995-01-08          0                   
814245              103385.056100       1995-02-13          0                   
3464225             103371.728800       1995-02-03          0                   
3071589             103353.101500       1995-02-24          0                   
1433411             103324.887200       1995-02-12          0                   
2454309             103283.314400       1995-01-31          0                   
2362980             103252.558500       1995-01-07          0                   
1115619             103234.668000       1995-03-02          0                   
5597092             103189.337300       1995-01-19          0                   
1770177             103166.776000       1994-12-26          0                   
649187              103147.017900       1994-12-10          0                   
4360519             103137.921400       1995-02-17          0                   
5029536             103136.400900       1994-12-13          0                   
3657543             103115.374400       1995-02-26          0                   
2810403             103107.227900       1995-03-11          0                   
650566              103086.397200       1995-02-05          0                   
2381376             103069.600000       1995-01-11          0                   
1779523             103045.133900       1995-02-01          0                   
5049031             103029.020000       1994-12-30          0                   
3336098             103008.970800       1995-02-22          0                   
3975076             103006.018800       1995-02-23          0                   
156679              102996.333000       1995-02-12          0                   
719143              102986.301100       1995-01-22          0                   
5836066             102979.506600       1994-12-18          0                   
1267718             102932.589700       1995-01-04          0                   
3675047             102925.200900       1995-01-01          0                   
3845152             102906.832800       1995-01-18          0                   
5647236             102905.503000       1995-02-18          0                   
183043              102898.907500       1995-03-05          0                   
2439782             102829.765700       1995-01-28          0                   
5465345             102783.876400       1995-03-06          0                   
3753506             102759.644000       1995-02-11          0                   
642471              102742.489800       1995-03-12          0                   
4351108             102719.959400       1995-01-10          0                   
3817187             102677.289100       1994-12-12          0                   
1707617             102675.932300       1995-01-16          0                   
82240               102632.979900       1995-02-14          0                   
1343366             102625.231600       1994-12-19          0                   
3032262             102606.576400       1995-01-01          0                   
4952646             102593.505000       1995-01-15          0                   
336933              102588.814400       1994-12-25          0                   
235360              102576.981200       1994-12-15          0                   
3071205             102574.734600       1994-12-16          0                   
5386016             102574.128800       1994-12-24          0                   
2678467             102562.243000       1994-12-16          0                   
2921250             102534.085200       1995-02-06          0                   
4090820             102523.993500       1994-12-15          0                   
2109504             102513.731500       1995-02-22          0                   
471365              102500.431800       1995-01-25          0                   
5563398             102482.030800       1995-02-21          0                   
1174500             102473.082000       1995-02-04          0                   
2934883             102465.823200       1994-12-31          0                   
4423842             102459.885600       1994-12-26          0                   
1524614             102420.998200       1995-01-19          0                   
313827              102402.255400       1995-02-18          0                   
4380194             102353.621400       1994-12-23          0                   
3337636             102351.464600       1995-02-24          0                   
1919877             102343.436500       1995-02-08          0                   
630145              102305.157700       1995-01-09          0                   
5867426             102295.733400       1994-12-27          0                   
3283106             102267.201600       1994-12-13          0                   
5623873             102252.651600       1995-01-22          0                   
503270              102232.941200       1994-12-15          0                   
4287845             102204.639600       1995-01-15          0                   
4781189             102180.908400       1995-03-01          0                   
1870178             102167.681000       1995-01-01          0                   
1638182             102154.431400       1995-02-27          0                   
1358247             102107.480700       1995-01-17          0                   
816450              102085.640000       1995-01-17          0                   
1378342             102041.480400       1995-02-28          0                   
4273696             102034.488700       1995-01-21          0                   
1723330             102031.350600       1995-02-20          0                   
5201027             102004.075000       1995-02-08          0                   
693090              101948.748400       1995-02-17          0                   
412288              101916.061100       1995-03-01          0                   
5620644             101912.734600       1995-01-18          0                   
2141125             101899.912800       1994-12-13          0                   
2990406             101866.147900       1995-01-22          0                   
3516967             101858.367300       1994-12-12          0                   
5080128             101834.668800       1995-02-06          0                   
1550336             101810.492400       1995-02-16          0                   
589894              101806.550400       1995-02-25          0                   
3896612             101804.454600       1995-01-15          0                   
3634978             101775.123200       1995-02-22          0                   
1770017             101768.139600       1994-12-14          0                   
2163328             101761.060800       1995-01-01          0                   
1927206             101760.183800       1995-03-01          0                   
2082434             101742.755300       1995-02-24          0                   
450723              101730.267800       1995-02-23          0                   
1179968             101726.379600       1995-01-23          0                   
2591618             101724.221700       1995-03-10          0                   
4600773             101721.754000       1995-02-02          0                   
5190944             101676.386200       1995-01-28          0                   
5721538             101671.771000       1995-02-07          0                   
1680933             101663.459300       1995-01-07          0                   
993218              101660.728800       1995-01-06          0                   
3863937             101645.828400       1995-01-22          0                   
5890947             101608.100500       1995-02-06          0                   
5278048             101556.171000       1995-02-06          0                   
1978115             101545.047700       1995-02-05          0                   
1553542             101534.073800       1995-03-14          0                   
5482631             101532.944100       1995-03-02          0                   
930050              101494.000000       1995-02-16          0                   
3230980             101470.396200       1994-12-15          0                   
4333632             101416.860300       1995-01-17          0                   
3052581             101416.800200       1995-02-10          0                   
4474885             101412.842600       1995-03-10          0                   
1483173             101379.465000       1995-01-23          0                   
1587489             101365.448800       1995-02-21          0                   
756260              101348.954600       1995-01-06          0                   
3523238             101318.496000       1995-01-14          0                   
3971332             101292.771200       1995-01-18          0                   
1649281             101277.087900       1995-01-14          0                   
1769190             101259.068500       1995-03-09          0                   
362757              101255.845000       1995-01-25          0                   
2709249             101252.386000       1995-02-22          0                   
4792097             101236.670600       1995-01-30          0                   
5533506             101231.803200       1995-01-15          0                   
1809665             101209.075100       1995-02-05          0                   
5487975             101181.772800       1995-01-08          0                   
299813              101158.062200       1995-01-29          0                   
2086084             101146.627900       1995-02-05          0                   
2100960             101124.135800       1994-12-09          0                   
2012967             101093.085000       1995-02-25          0                   
4576322             101091.191600       1995-01-06          0                   
579811              101077.524000       1995-02-28          0                   
2347745             101060.447200       1995-02-03          0                   
1827719             101055.611100       1995-03-11          0                   
4321920             101023.873600       1995-03-01          0                   
1085760             101014.548000       1995-02-12          0                   
1688198             100977.386400       1995-01-28          0                   
3638145             100971.256200       1995-02-25          0                   
3906214             100940.858400       1995-02-09          0                   
4835110             100921.436400       1995-01-05          0                   
3871553             100920.379500       1995-01-27          0                   
1061569             100905.110100       1994-12-24          0                   
347104              100866.249000       1994-12-20          0                   
5059301             100842.840000       1995-01-30          0                   
536035              100840.998800       1995-02-05          0                   
1528007             100830.097200       1994-12-18          0                   
99106               100711.656600       1994-12-30          0                   
3550118             100684.734400       1994-12-14          0                   
16262               100648.695600       1995-01-02          0                   
78499               100646.753100       1995-02-22          0                   
4899233             100641.459600       1995-02-16          0                   
4631780             100632.465000       1994-12-31          0                   
3074756             100580.214600       1995-01-31          0                   
2107878             100552.723200       1995-02-28          0                   
3963460             100532.022800       1994-12-26          0                   
5829761             100511.481100       1995-01-20          0                   
2199873             100505.264400       1995-02-03          0                   
238791              100500.049600       1995-02-07          0                   
4362176             100488.609200       1995-02-07          0                   
5524327             100454.836000       1995-03-07          0                   
5903813             100448.317800       1995-01-22          0                   
1725635             100423.292000       1995-01-27          0                   
3201156             100416.288700       1995-02-04          0                   
2781252             100409.120400       1994-12-03          0                   
1451744             100397.760000       1995-01-20          0                   
5801351             100385.364800       1995-02-07          0                   
4261701             100381.053000       1995-01-25          0                   
5246759             100289.638500       1994-12-22          0                   
1774534             100275.140800       1995-01-12          0                   
3191908             100255.457200       1995-03-01          0                   
1159843             100224.713900       1995-03-03          0                   
1140806             100186.020000       1995-03-13          0                   
4839712             100158.674100       1995-03-05          0                   
771489              100149.300000       1995-02-11          0                   
3268039             100105.030400       1995-03-12          0                   
3078595             100097.515200       1995-02-09          0                   
5206563             100094.029500       1995-01-14          0                   
726086              100052.605800       1995-01-07          0                   
749985              100028.774600       1995-02-15          0                   
4710949             100014.586500       1995-01-20          0                   
4784069             100008.837000       1994-12-15          0                   
1649728             100007.423200       1995-01-08          0                   
1741415             99999.146000        1995-03-04          0                   
5016388             99987.079000        1995-02-12          0                   
513380              99973.254400        1995-02-14          0                   
3336034             99936.699000        1995-01-04          0                   
5939297             99934.008000        1994-12-12          0                   
4055490             99932.534300        1995-03-08          0                   
4175205             99931.342900        1995-02-01          0                   
4154564             99920.689200        1994-12-02          0                   
4064962             99869.726400        1995-02-09          0                   
3240743             99854.018400        1994-12-16          0                   
4293825             99819.668800        1995-01-16          0                   
4655393             99817.207200        1995-01-13          0                   
4538501             99774.288800        1995-01-31          0                   
3382272             99760.786300        1995-02-17          0                   
4234915             99755.784700        1994-12-17          0                   
5841120             99749.000000        1994-12-29          0                   
4903553             99738.980400        1995-03-14          0                   
4974756             99736.030800        1994-12-31          0                   
838753              99713.289600        1995-01-01          0                   
1754692             99708.351600        1995-03-12          0                   
524806              99698.126400        1995-02-11          0                   
4490471             99580.590400        1995-03-14          0                   
1024327             99476.725600        1995-01-14          0                   
3112327             99475.605600        1995-02-25          0                   
3538086             99455.888300        1995-02-18          0                   
2870468             99448.666700        1995-03-07          0                   
2648000             99423.700600        1995-01-31          0                   
4616163             99423.279000        1995-01-26          0                   
845733              99421.300100        1995-02-26          0                   
2259398             99407.693800        1995-01-29          0                   
5712102             99354.880600        1995-01-19          0                   
445763              99316.638100        1995-01-26          0                   
2782052             99303.015600        1995-02-19          0                   
2683522             99286.001100        1995-01-18          0                   
1553990             99260.057600        1994-12-19          0                   
332993              99234.612800        1995-01-07          0                   
2847840             99201.228400        1994-12-22          0                   
5275589             99192.592800        1995-01-13          0                   
5029793             99178.449400        1995-01-11          0                   
2782374             99155.705600        1995-03-13          0                   
2506118             99144.313400        1995-01-08          0                   
3890116             99135.378400        1995-02-17          0                   
2467330             99134.021100        1995-02-10          0                   
5226789             99107.172500        1994-12-15          0                   
5159747             99103.546800        1995-03-05          0                   
467361              99047.500000        1995-01-10          0                   
407424              99044.215600        1995-02-06          0                   
1213958             99030.009600        1995-01-06          0                   
1022628             99018.409300        1995-02-06          0                   
2555718             99009.084000        1995-03-03          0                   
952903              98956.745600        1994-12-30          0                   
4893856             98866.670000        1995-01-11          0                   
2057543             98855.988200        1995-02-25          0                   
1131206             98831.364600        1995-02-26          0                   
3561669             98783.777100        1995-02-16          0                   
5519747             98774.029200        1995-01-28          0                   
4810023             98755.826400        1995-02-08          0                   
923207              98739.815400        1995-02-08          0                   
190368              98733.858100        1995-02-06          0                   
1214147             98710.623600        1995-01-11          0                   
3098691             98648.380000        1995-01-14          0                   
928866              98642.006000        1995-01-02          0                   
2843524             98620.633400        1995-01-11          0                   
1278279             98538.903000        1994-12-11          0                   
1109798             98496.517200        1995-02-06          0                   
5435296             98454.752000        1994-12-20          0                   
983494              98321.009400        1995-01-06          0                   
1832579             98313.201000        1995-03-08          0                   
5090055             98306.377600        1995-03-07          0                   
1111975             98292.798800        1995-01-17          0                   
2747876             98289.802800        1995-01-05          0                   
3748388             98278.982200        1994-12-16          0                   
4157025             98249.553600        1995-01-24          0                   
4008673             98243.743200        1994-12-26          0                   
4439841             98236.352400        1995-01-04          0                   
4351590             98222.579000        1995-01-24          0                   
5911937             98210.904000        1995-01-17          0                   
2621921             98209.682400        1994-12-21          0                   
2930657             98198.108400        1995-01-25          0                   
4070950             98194.382000        1995-02-01          0                   
147622              98168.370600        1995-01-23          0                   
1608869             98161.233600        1995-01-31          0                   
838597              98122.355800        1995-02-02          0                   
2294912             98117.294100        1995-02-24          0                   
2384898             97993.006800        1995-02-04          0                   
4609890             97984.704600        1994-12-18          0                   
4911492             97980.005200        1995-03-04          0                   
2200453             97957.092600        1995-01-24          0                   
1218886             97948.955000        1995-02-13          0                   
2381156             97939.097200        1995-01-30          0                   
5406244             97895.999000        1995-01-01          0                   
3115108             97893.550000        1995-01-23          0                   
2560709             97882.629600        1995-01-26          0                   
3241857             97864.029000        1995-01-30          0                   
3750630             97841.813000        1995-01-06          0                   
4101541             97836.571400        1995-01-20          0                   
976709              97836.476300        1995-01-16          0                   
1712517             97832.391400        1994-12-13          0                   
4270502             97797.381600        1995-01-10          0                   
1004615             97771.387400        1995-01-09          0                   
1066273             97750.742400        1995-03-13          0                   
837698              97744.408200        1995-03-10          0                   
1745952             97743.000000        1994-12-29          0                   
1258596             97729.831800        1995-03-12          0                   
5179812             97699.708400        1994-12-08          0                   
3024356             97677.245100        1995-02-22          0                   
932773              97580.643200        1995-02-26          0                   
3915779             97577.813300        1995-02-10          0                   
629348              97551.333000        1995-03-03          0                   
3493541             97529.152500        1995-02-22          0                   
5665794             97518.465600        1995-02-04          0                   
1435840             97490.954200        1995-01-06          0                   
3426464             97460.577000        1995-03-10          0                   
2936519             97444.310400        1995-01-13          0                   
4305990             97440.644300        1995-01-22          0                   
1221863             97431.743700        1994-12-11          0                   
2467525             97424.335800        1995-01-03          0                   
3457796             97419.183500        1995-02-16          0                   
4026084             97379.788800        1995-01-07          0                   
3029472             97355.772000        1994-12-24          0                   
2791233             97340.400600        1995-03-08          0                   
3348608             97302.148400        1995-03-02          0                   
1820802             97300.515400        1995-01-05          0                   
316807              97264.812900        1995-03-07          0                   
47650               97263.926400        1995-02-06          0                   
4388903             97241.920300        1995-02-07          0                   
3691718             97145.364300        1995-02-27          0                   
5773379             97141.441600        1994-11-27          0                   
3024327             97114.763600        1995-01-30          0                   
3501763             97114.080000        1995-02-02          0                   
477766              97113.342400        1995-02-28          0                   
3240101             97096.115200        1995-03-06          0                   
974948              97067.720400        1995-01-14          0                   
799783              97064.855300        1995-01-09          0                   
1534243             97056.711000        1995-02-07          0                   
2011430             97045.597300        1995-01-01          0                   
5264161             96994.052000        1995-01-08          0                   
4089826             96984.121200        1995-02-26          0                   
1992450             96983.150400        1995-01-26          0                   
1721987             96956.851200        1995-01-02          0                   
3485824             96949.066800        1995-01-11          0                   
5095616             96937.143600        1995-02-13          0                   
5479138             96915.858000        1995-03-09          0                   
84512               96903.121600        1995-01-16          0                   
2998468             96900.778200        1995-02-08          0                   
380514              96878.795200        1995-02-11          0                   
555139              96860.690100        1995-03-06          0                   
1477253             96833.989700        1995-01-20          0                   
4618594             96819.434000        1994-12-13          0                   
3425222             96778.578000        1994-12-23          0                   
2359744             96731.822800        1995-03-05          0                   
712832              96731.732200        1995-01-26          0                   
1046403             96712.751600        1994-12-08          0                   
4038628             96711.973800        1994-12-16          0                   
2534918             96701.946000        1995-01-04          0                   
3889061             96677.088000        1995-03-05          0                   
493856              96675.286400        1995-03-07          0                   
3372006             96587.909600        1995-01-16          0                   
5842726             96583.242300        1995-03-14          0                   
5632070             96568.558400        1994-12-02          0                   
1440967             96552.843900        1994-12-31          0                   
1852324             96490.104900        1995-01-23          0                   
5490758             96478.161200        1995-01-22          0                   
1041537             96462.796100        1994-12-20          0                   
394695              96447.588000        1995-01-01          0                   
4086593             96433.713800        1995-01-27          0                   
2804070             96433.530400        1995-01-20          0                   
3635136             96418.828900        1994-12-31          0                   
1455174             96380.526800        1995-02-06          0                   
2924449             96371.367200        1995-02-06          0                   
218145              96312.184800        1995-02-16          0                   
4654625             96299.359300        1995-01-06          0                   
3940131             96290.039000        1995-01-30          0                   
144388              96289.910100        1995-01-18          0                   
3660102             96289.524000        1995-02-10          0                   
4286117             96281.829000        1995-01-06          0                   
3798112             96272.751000        1995-03-14          0                   
2041350             96239.183000        1995-03-06          0                   
2361504             96179.699600        1995-02-10          0                   
5512963             96129.160100        1995-02-08          0                   
737985              96098.693200        1995-03-01          0                   
1592193             96095.798300        1994-12-26          0                   
2815874             96056.809400        1994-12-18          0                   
3440995             96031.020000        1995-02-05          0                   
2346176             96010.321200        1994-12-29          0                   
457927              96002.051400        1994-11-30          0                   
4627716             95989.003200        1995-01-19          0                   
5216902             95901.044400        1995-02-14          0                   
3316032             95870.534000        1994-12-12          0                   
356102              95868.400200        1995-01-27          0                   
4703011             95864.577300        1995-02-09          0                   
1007844             95855.569600        1995-02-20          0                   
5492550             95851.840000        1994-12-14          0                   
3191941             95843.397600        1995-03-05          0                   
1813313             95812.261700        1995-02-27          0                   
171301              95802.213900        1995-01-15          0                   
5400929             95776.749000        1995-01-11          0                   
3325058             95717.598000        1994-11-28          0                   
4882242             95713.044100        1995-03-11          0                   
922917              95705.933600        1995-01-04          0                   
402087              95694.391500        1995-01-22          0                   
3518050             95660.033000        1995-02-07          0                   
1858311             95645.383200        1994-12-21          0                   
1153283             95631.076100        1995-01-16          0                   
1523589             95626.200000        1995-03-02          0                   
293507              95619.106200        1995-02-15          0                   
5921764             95586.192000        1994-12-30          0                   
3489479             95586.015200        1995-02-23          0                   
3378820             95584.903600        1995-02-01          0                   
1206343             95564.516200        1995-03-14          0                   
3963142             95552.674800        1995-01-24          0                   
3285958             95542.030000        1994-12-08          0                   
4120003             95498.988000        1994-12-16          0                   
2779330             95476.134600        1994-12-25          0                   
999616              95457.832600        1995-01-25          0                   
2873090             95428.729300        1995-02-25          0                   
2095718             95390.083800        1995-03-12          0                   
3970721             95266.129300        1995-02-19          0                   
4123399             95255.905200        1995-01-29          0                   
513888              95248.917700        1995-01-27          0                   
796256              95226.974800        1995-01-29          0                   
3387905             95200.184600        1995-02-02          0                   
3925543             95193.268200        1995-02-19          0                   
706662              95170.794300        1995-01-06          0                   
3383140             95149.238000        1995-02-08          0                   
4853925             95131.892100        1994-12-21          0                   
5165282             95109.292600        1995-01-22          0                   
1312865             95101.876200        1995-02-06          0                   
2546784             95083.204200        1995-02-08          0                   
3834945             95069.215200        1995-02-09          0                   
2199361             95040.811400        1995-02-08          0                   
1296674             95012.827200        1995-03-11          0                   
5334689             94970.419200        1994-12-16          0                   
1185730             94946.192400        1994-12-30          0                   
1022626             94941.572800        1995-02-09          0                   
1559399             94904.111200        1994-12-20          0                   
685347              94887.777600        1995-03-09          0                   
3350117             94881.986800        1995-02-28          0                   
285121              94865.753000        1995-01-11          0                   
4449377             94834.636800        1995-01-29          0                   
1465569             94825.287400        1995-01-07          0                   
1936736             94821.675300        1995-01-12          0                   
1640454             94763.450600        1995-01-10          0                   
1078018             94729.812400        1995-02-04          0                   
