c_name              c_custkey           o_orderkey          o_orderdate         o_totalprice        sum                 
Customer#001330853  1330853             40021697            1996-05-06          427356.790000       303.000000          
Customer#001720351  1720351             44143908            1992-02-24          426964.570000       325.000000          
Customer#001914106  1914106             34509573            1995-10-15          426907.830000       318.000000          
Customer#001652395  1652395             7062629             1992-06-27          426865.890000       313.000000          
Customer#000589769  589769              93626849            1998-03-04          426596.160000       303.000000          
Customer#000072565  72565               57137254            1994-08-31          426588.430000       302.000000          
Customer#002108806  2108806             69907456            1994-07-29          426112.360000       308.000000          
Customer#002388679  2388679             18152960            1998-02-17          425979.430000       305.000000          
Customer#001203836  1203836             93624896            1996-07-05          425940.240000       305.000000          
Customer#000320548  320548              31536773            1996-06-20          425919.800000       301.000000          
Customer#001349344  1349344             19730468            1997-10-06          425873.610000       304.000000          
Customer#000495734  495734              49671844            1997-02-05          425853.250000       306.000000          
Customer#001415908  1415908             79920225            1994-05-07          425718.650000       301.000000          
Customer#001935724  1935724             12314084            1994-05-16          425707.350000       325.000000          
Customer#000026089  26089               74335618            1994-08-01          425369.340000       301.000000          
Customer#000780109  780109              94212455            1993-07-24          425352.980000       308.000000          
Customer#000214210  214210              94606176            1993-02-15          425281.100000       305.000000          
Customer#000207949  207949              90744098            1994-09-08          425139.700000       304.000000          
Customer#000287764  287764              51063047            1993-10-18          424662.380000       314.000000          
Customer#000705737  705737              40376484            1993-08-05          424525.840000       307.000000          
Customer#001682182  1682182             38397669            1994-02-25          424454.380000       305.000000          
Customer#001118402  1118402             86403203            1995-01-13          424351.690000       302.000000          
Customer#001494269  1494269             5200102             1997-01-22          424343.930000       304.000000          
Customer#000454429  454429              93454853            1993-07-18          424333.930000       301.000000          
Customer#000967777  967777              45897379            1994-05-30          424286.720000       318.000000          
Customer#000509335  509335              45231655            1993-10-18          424169.390000       302.000000          
Customer#001046344  1046344             27458500            1995-09-25          424036.480000       304.000000          
Customer#001469014  1469014             60726373            1993-07-21          423815.010000       318.000000          
Customer#001483387  1483387             93842757            1993-08-21          423640.600000       304.000000          
Customer#001386565  1386565             9827201             1995-02-08          423512.750000       304.000000          
Customer#000117340  117340              37874913            1996-08-18          423434.590000       305.000000          
Customer#000535954  535954              45581186            1994-09-21          423349.600000       305.000000          
Customer#001387384  1387384             61333350            1993-02-27          423211.370000       305.000000          
Customer#000538417  538417              65667072            1992-02-28          422985.460000       318.000000          
Customer#001999133  1999133             21296295            1996-04-10          422886.750000       301.000000          
Customer#002201564  2201564             46098247            1994-04-09          422855.810000       306.000000          
Customer#000249902  249902              3767271             1996-08-07          422725.210000       318.000000          
Customer#002310049  2310049             82641057            1996-12-10          422654.710000       304.000000          
Customer#001421996  1421996             983201              1993-12-30          422639.980000       304.000000          
Customer#000410570  410570              57524647            1995-04-22          422428.680000       307.000000          
Customer#000922619  922619              28447970            1992-06-27          422052.210000       301.000000          
Customer#001348507  1348507             94763009            1992-12-26          421769.120000       307.000000          
Customer#001644518  1644518             78229728            1995-07-28          421656.290000       311.000000          
Customer#000832496  832496              20386147            1996-12-18          421485.130000       308.000000          
Customer#000178501  178501              72371495            1992-08-18          421281.810000       308.000000          
Customer#001229519  1229519             73988003            1997-11-11          421167.270000       304.000000          
Customer#000782099  782099              33928775            1995-10-13          421147.600000       302.000000          
Customer#000829000  829000              49704768            1998-04-21          420465.190000       303.000000          
Customer#000273292  273292              13971749            1996-05-07          420406.500000       305.000000          
Customer#002351854  2351854             62106210            1992-09-20          420304.440000       301.000000          
Customer#001416971  1416971             10858721            1998-06-03          420256.370000       306.000000          
Customer#000830392  830392              15104033            1995-02-03          420193.750000       308.000000          
Customer#001897987  1897987             38465697            1995-06-22          420176.770000       305.000000          
Customer#000950788  950788              61654117            1995-11-11          420157.860000       311.000000          
Customer#000485362  485362              25243237            1996-06-30          419514.300000       315.000000          
Customer#000612325  612325              32579840            1997-09-15          419286.690000       301.000000          
Customer#002064388  2064388             85123616            1994-11-16          419253.190000       301.000000          
Customer#000953446  953446              85646727            1992-05-06          419158.800000       302.000000          
Customer#001036720  1036720             80918690            1995-11-25          419140.790000       306.000000          
Customer#001771303  1771303             69369506            1997-01-20          418963.960000       305.000000          
Customer#001122682  1122682             10740227            1992-12-20          418858.300000       308.000000          
Customer#000285109  285109              52993379            1997-05-10          418759.440000       303.000000          
Customer#002397461  2397461             5156581             1994-05-30          418553.390000       302.000000          
Customer#001267199  1267199             68204866            1997-12-17          418222.590000       302.000000          
Customer#000014051  14051               29294434            1993-01-05          418214.860000       322.000000          
Customer#000613591  613591              60458503            1994-08-29          418130.810000       303.000000          
Customer#001705555  1705555             36828227            1996-10-18          417800.110000       310.000000          
Customer#001896302  1896302             9782273             1994-12-05          417752.720000       302.000000          
Customer#002346298  2346298             53092067            1993-11-10          417476.390000       305.000000          
Customer#002074148  2074148             28346247            1992-11-01          417086.570000       310.000000          
Customer#001256227  1256227             76712930            1998-03-19          417061.500000       304.000000          
Customer#002235172  2235172             12285222            1997-09-28          417025.010000       304.000000          
Customer#000507652  507652              78756197            1992-03-25          416984.290000       301.000000          
Customer#000405829  405829              58441889            1997-08-30          416925.050000       308.000000          
Customer#000285040  285040              31165796            1993-07-09          416717.110000       302.000000          
Customer#002373700  2373700             59313570            1992-06-03          416526.350000       302.000000          
Customer#002039360  2039360             30728833            1994-01-05          416215.080000       306.000000          
Customer#001872155  1872155             62498051            1993-07-26          415821.610000       306.000000          
Customer#000921694  921694              54375559            1996-05-30          415509.450000       301.000000          
Customer#000151432  151432              80373287            1994-06-23          414922.170000       315.000000          
Customer#001471594  1471594             50839616            1992-10-22          414452.590000       304.000000          
Customer#000636712  636712              58684996            1992-12-03          414379.800000       311.000000          
Customer#000189352  189352              12237830            1992-12-23          413947.320000       305.000000          
Customer#001251850  1251850             79751527            1992-11-01          413925.720000       302.000000          
Customer#000443518  443518              31677313            1997-03-20          413482.600000       305.000000          
Customer#002230468  2230468             46837987            1993-03-25          413368.430000       304.000000          
Customer#001541812  1541812             69814755            1992-12-27          413142.520000       304.000000          
Customer#002241139  2241139             77512743            1997-12-17          412990.660000       316.000000          
Customer#000044444  44444               42891712            1992-10-19          412885.200000       304.000000          
Customer#000422095  422095              42378407            1998-06-29          412798.140000       308.000000          
Customer#001990355  1990355             91454209            1995-04-09          412070.440000       304.000000          
Customer#001453213  1453213             83270246            1993-03-13          411814.240000       305.000000          
Customer#000891064  891064              25797412            1996-01-31          411694.780000       303.000000          
Customer#001329283  1329283             72386019            1993-11-24          411377.070000       302.000000          
Customer#001329337  1329337             32766721            1995-01-27          411298.070000       306.000000          
Customer#001391840  1391840             54849831            1994-09-14          411085.810000       304.000000          
Customer#002231851  2231851             58547488            1993-12-29          410478.390000       308.000000          
Customer#001766950  1766950             33140323            1995-04-28          410459.110000       304.000000          
Customer#001607038  1607038             64891813            1998-07-27          410330.120000       304.000000          
Customer#001810087  1810087             967334              1995-12-15          410330.010000       301.000000          
Customer#000718964  718964              8433440             1997-04-18          410123.960000       305.000000          
Customer#002399588  2399588             23338693            1997-11-10          410097.520000       304.000000          
Customer#001855447  1855447             93003271            1997-03-27          410082.090000       301.000000          
Customer#000044492  44492               32161635            1992-08-06          409734.750000       309.000000          
Customer#001631824  1631824             37683008            1996-09-06          409708.880000       305.000000          
Customer#000214141  214141              79642279            1997-06-27          409659.930000       301.000000          
Customer#001587466  1587466             62647973            1995-02-11          409281.860000       301.000000          
Customer#001022302  1022302             89058341            1994-01-12          409113.960000       302.000000          
Customer#000978044  978044              28800353            1998-07-15          409059.230000       306.000000          
Customer#001702232  1702232             23794694            1995-05-15          409016.180000       308.000000          
Customer#001856696  1856696             8754087             1996-01-21          408931.210000       306.000000          
Customer#001070323  1070323             78502660            1993-03-15          408899.810000       309.000000          
Customer#002269162  2269162             2806245             1996-12-29          408793.470000       310.000000          
Customer#001127392  1127392             56788359            1992-09-28          408447.480000       304.000000          
Customer#001475119  1475119             88463683            1994-08-30          408406.450000       304.000000          
Customer#000951658  951658              8028004             1996-04-11          408399.790000       302.000000          
Customer#000278924  278924              74605093            1997-11-03          408307.660000       301.000000          
Customer#002303857  2303857             67831015            1995-10-30          408120.170000       304.000000          
Customer#001382998  1382998             45968358            1996-08-27          408116.610000       307.000000          
Customer#002358811  2358811             66162341            1994-05-08          408065.970000       314.000000          
Customer#000471190  471190              29749060            1994-06-06          407667.480000       304.000000          
Customer#000169790  169790              44257860            1992-12-05          407654.770000       313.000000          
Customer#000261428  261428              19738853            1996-12-25          407633.350000       305.000000          
Customer#001479203  1479203             90031460            1992-07-06          407452.020000       303.000000          
Customer#001405519  1405519             94596679            1995-09-01          406934.290000       307.000000          
Customer#002278904  2278904             32054309            1997-07-19          406813.510000       303.000000          
Customer#001429762  1429762             49896961            1994-02-25          406249.330000       304.000000          
Customer#001996688  1996688             59138305            1993-10-31          406187.580000       321.000000          
Customer#000719596  719596              70608932            1995-08-04          405820.940000       302.000000          
Customer#002344391  2344391             71185666            1998-01-14          405678.580000       306.000000          
Customer#002220602  2220602             90027040            1993-09-23          405517.870000       305.000000          
Customer#001736560  1736560             62369893            1998-06-10          405449.000000       304.000000          
Customer#000064090  64090               49608135            1995-10-18          405377.960000       302.000000          
Customer#002051467  2051467             53066306            1996-04-07          405363.180000       304.000000          
Customer#002118220  2118220             15036034            1994-07-05          405281.860000       304.000000          
Customer#001693879  1693879             30218567            1992-04-09          404997.970000       303.000000          
Customer#001236967  1236967             33615872            1997-09-28          404972.340000       317.000000          
Customer#001730890  1730890             8075589             1996-08-23          404854.490000       316.000000          
Customer#001555450  1555450             86209408            1996-11-26          404735.120000       314.000000          
Customer#000055577  55577               19851237            1994-08-07          404673.660000       306.000000          
Customer#001966894  1966894             22253443            1997-05-22          404613.540000       304.000000          
Customer#001501436  1501436             81007233            1997-09-18          404608.630000       301.000000          
Customer#001839706  1839706             92512257            1998-08-01          404388.460000       304.000000          
Customer#000575353  575353              12099683            1994-12-13          404036.020000       308.000000          
Customer#000047285  47285               84329858            1997-07-12          403975.750000       311.000000          
Customer#002086090  2086090             49461377            1996-11-08          403891.200000       303.000000          
Customer#002177294  2177294             86029093            1997-11-11          403511.130000       309.000000          
Customer#001403440  1403440             61311777            1994-10-17          403430.670000       301.000000          
Customer#002199121  2199121             5489475             1997-05-23          403423.140000       311.000000          
Customer#002055973  2055973             74182852            1994-09-23          403400.800000       305.000000          
Customer#001424521  1424521             27529377            1998-05-05          403339.550000       305.000000          
Customer#000005671  5671                48526950            1995-11-23          403161.510000       304.000000          
Customer#000505952  505952              74823588            1997-11-14          402993.730000       308.000000          
Customer#001765795  1765795             63742147            1996-07-10          402790.360000       306.000000          
Customer#001782461  1782461             30417318            1995-10-31          402292.520000       305.000000          
Customer#002252186  2252186             90698660            1994-05-08          401977.440000       302.000000          
Customer#000406606  406606              72494371            1997-03-01          401939.770000       303.000000          
Customer#000975562  975562              10603495            1998-04-03          401592.390000       307.000000          
Customer#001600522  1600522             19427463            1994-07-03          401386.790000       301.000000          
Customer#001274428  1274428             46757697            1995-12-24          401369.960000       302.000000          
Customer#000695162  695162              50380160            1992-02-24          401085.750000       308.000000          
Customer#001293748  1293748             73847075            1998-04-23          400429.810000       305.000000          
Customer#000653222  653222              65139111            1995-01-16          400153.950000       301.000000          
Customer#000333671  333671              55876839            1994-03-19          399740.750000       307.000000          
Customer#000593224  593224              16089345            1996-07-09          399145.210000       305.000000          
Customer#001445465  1445465             22789733            1997-06-18          398964.810000       303.000000          
Customer#002043311  2043311             87154912            1994-03-05          398780.580000       312.000000          
Customer#002345719  2345719             3342468             1994-06-12          398774.900000       303.000000          
Customer#001011901  1011901             74973187            1996-05-28          398596.580000       302.000000          
Customer#001255544  1255544             75799361            1994-06-22          398555.250000       307.000000          
Customer#001758880  1758880             92839521            1995-07-12          398461.030000       313.000000          
Customer#000513784  513784              27658564            1994-03-19          398334.660000       303.000000          
Customer#000120110  120110              43997089            1994-08-07          398311.320000       317.000000          
Customer#001167656  1167656             38656259            1995-03-28          397140.130000       306.000000          
Customer#002355146  2355146             1263015             1997-02-02          396487.160000       320.000000          
Customer#001564760  1564760             91536774            1994-11-10          395978.100000       306.000000          
Customer#000772144  772144              20649506            1995-06-20          395524.880000       313.000000          
Customer#000389447  389447              1474818             1992-11-15          395101.550000       302.000000          
Customer#001305295  1305295             4739650             1995-11-04          394730.750000       305.000000          
Customer#002024054  2024054             12845285            1993-05-25          394350.360000       304.000000          
Customer#000818890  818890              66855108            1993-02-27          394281.990000       304.000000          
Customer#001533511  1533511             28911364            1995-01-17          394274.410000       301.000000          
Customer#000478660  478660              38643041            1994-07-21          394070.100000       304.000000          
Customer#001317787  1317787             78722371            1995-09-12          393683.440000       310.000000          
Customer#000411508  411508              55226209            1993-05-30          393199.610000       310.000000          
Customer#000232318  232318              94348515            1997-01-03          392560.930000       310.000000          
Customer#000728578  728578              67638213            1997-06-02          392545.710000       303.000000          
Customer#000780016  780016              91226529            1995-03-08          390891.940000       304.000000          
Customer#000800101  800101              2366755             1996-12-09          390754.230000       302.000000          
Customer#000077356  77356               40449575            1997-11-06          390427.950000       303.000000          
Customer#001773740  1773740             71793542            1992-03-29          390329.110000       305.000000          
Customer#000206707  206707              56952741            1997-09-13          389669.370000       305.000000          
Customer#001000825  1000825             60542692            1992-05-24          389064.940000       302.000000          
Customer#001118977  1118977             27034435            1993-09-02          389012.790000       308.000000          
Customer#000909673  909673              34590402            1997-06-01          388760.220000       305.000000          
Customer#001961366  1961366             77921159            1994-03-08          388218.460000       308.000000          
Customer#000458780  458780              30775045            1997-08-06          387799.540000       304.000000          
Customer#000111319  111319              67019200            1995-09-16          387208.180000       302.000000          
Customer#002216785  2216785             23660263            1993-04-20          386930.800000       312.000000          
Customer#000250087  250087              1845057             1994-05-12          386556.230000       302.000000          
Customer#001416256  1416256             31121184            1997-01-04          386441.400000       304.000000          
Customer#000902467  902467              37591043            1993-03-27          386127.120000       302.000000          
Customer#001144969  1144969             49519297            1993-09-17          385448.520000       309.000000          
Customer#001375795  1375795             7379172             1993-01-21          385051.060000       301.000000          
Customer#001886683  1886683             2869152             1996-06-20          384195.310000       317.000000          
Customer#001118464  1118464             1742403             1996-10-19          384066.940000       305.000000          
Customer#001565429  1565429             60161158            1992-02-16          383672.070000       304.000000          
Customer#000120322  120322              60330631            1993-11-09          383260.060000       301.000000          
Customer#001849288  1849288             6082306             1995-07-07          382450.190000       301.000000          
Customer#001878004  1878004             53101121            1997-03-02          381194.790000       301.000000          
Customer#001683958  1683958             67237314            1993-01-06          380816.810000       302.000000          
Customer#000346967  346967              62093703            1993-04-17          380812.380000       301.000000          
Customer#001660040  1660040             26584295            1992-03-09          380728.420000       306.000000          
Customer#002084605  2084605             86121030            1995-03-19          380465.910000       302.000000          
Customer#001953763  1953763             83266083            1992-02-03          380284.720000       303.000000          
Customer#000572239  572239              51184261            1998-07-05          380189.600000       315.000000          
Customer#001226002  1226002             71920801            1998-06-03          378733.080000       302.000000          
Customer#000270058  270058              33274246            1997-10-24          377658.600000       304.000000          
Customer#000184450  184450              49739366            1992-08-28          372308.960000       310.000000          
Customer#002073161  2073161             82895206            1996-02-04          371737.610000       305.000000          
Customer#000340945  340945              76126657            1998-03-07          368453.890000       305.000000          
Customer#000593221  593221              86309088            1994-02-18          368023.800000       301.000000          
Customer#000057422  57422               71828128            1996-11-29          363571.310000       304.000000          
Customer#002117146  2117146             39837541            1995-08-11          363253.350000       305.000000          
Customer#001527679  1527679             42359809            1996-03-09          362750.020000       305.000000          
Customer#002176243  2176243             73407552            1997-11-11          361715.580000       302.000000          
Customer#001015828  1015828             35527463            1996-10-27          361342.360000       304.000000          
Customer#001997938  1997938             93373188            1995-01-11          360357.180000       306.000000          
Customer#000487984  487984              60735558            1994-05-05          350838.160000       301.000000          
Customer#001350239  1350239             76416966            1996-06-03          335035.800000       303.000000          
Customer#002312470  2312470             8073922             1992-02-26          332190.360000       301.000000          
