l_orderkey          revenue             o_orderdate         o_shippriority      
20006722            86285.433800        1995-01-18          0                   
502118              86277.999600        1994-12-31          0                   
7996676             86259.166200        1995-01-02          0                   
12048546            86259.005000        1995-01-09          0                   
15887778            86258.722200        1995-02-06          0                   
7173414             86254.148500        1995-02-07          0                   
7455809             86253.767200        1995-01-13          0                   
3167074             86248.582600        1995-03-09          0                   
23531715            86248.270000        1995-02-20          0                   
10571136            86247.256000        1994-12-23          0                   
18727559            86246.354000        1995-02-23          0                   
23285959            86243.454000        1994-12-01          0                   
21973730            86240.480000        1995-01-12          0                   
15314087            86233.801200        1995-02-04          0                   
13484355            86231.000000        1994-12-19          0                   
9489414             86228.879600        1995-03-05          0                   
11252998            86224.131000        1995-01-15          0                   
9270471             86222.569600        1994-12-31          0                   
22334151            86219.227800        1995-01-02          0                   
20880388            86217.852000        1995-02-28          0                   
4063008             86213.922600        1995-02-20          0                   
21335809            86212.192200        1995-03-09          0                   
14261957            86206.293000        1995-01-20          0                   
18936228            86203.283200        1995-02-24          0                   
3647330             86198.392500        1995-01-11          0                   
14727269            86196.676500        1995-01-20          0                   
23924007            86185.000000        1994-11-30          0                   
5264422             86184.271200        1995-02-11          0                   
13161861            86182.329600        1995-01-23          0                   
14440165            86180.873600        1994-12-09          0                   
1697793             86179.411500        1994-12-06          0                   
2576192             86177.261200        1995-02-08          0                   
19425094            86172.825300        1995-01-21          0                   
19395136            86166.991600        1995-02-13          0                   
16682624            86162.195200        1994-12-05          0                   
5994625             86162.190000        1995-01-25          0                   
22973603            86154.404400        1995-02-06          0                   
13134370            86152.320000        1994-11-28          0                   
4962627             86149.876000        1995-01-22          0                   
17983270            86145.386800        1995-03-09          0                   
1752770             86139.210500        1995-01-02          0                   
9363042             86137.444900        1995-01-21          0                   
8708417             86126.931600        1995-02-06          0                   
12500291            86122.776600        1995-01-08          0                   
14377025            86122.734500        1995-01-26          0                   
12684933            86121.715800        1995-01-01          0                   
12619554            86118.788100        1995-03-04          0                   
18608802            86117.326500        1995-01-16          0                   
16892004            86108.853600        1995-02-02          0                   
4734439             86108.672900        1995-03-05          0                   
11372963            86107.998300        1995-01-19          0                   
20459168            86105.947600        1995-01-13          0                   
15606308            86100.048800        1995-01-05          0                   
11368896            86096.198100        1995-01-07          0                   
12256704            86093.899200        1995-01-18          0                   
6676038             86090.810100        1995-02-23          0                   
2630112             86089.968800        1995-01-18          0                   
1425862             86089.860000        1994-12-21          0                   
20222821            86088.741600        1995-02-26          0                   
15884099            86087.875200        1995-01-13          0                   
9361990             86079.451500        1995-01-15          0                   
3853126             86074.732800        1994-12-27          0                   
18709445            86051.114700        1995-03-14          0                   
13822564            86037.808200        1994-12-30          0                   
12577671            86026.876200        1995-02-11          0                   
6398145             86015.418800        1995-02-02          0                   
18650497            86010.452000        1994-12-21          0                   
10468867            86009.823000        1995-01-15          0                   
8452198             86001.368200        1995-02-02          0                   
21949344            85998.746500        1995-01-29          0                   
13741669            85987.440000        1995-03-06          0                   
23865030            85985.783400        1995-01-22          0                   
21210566            85982.572800        1995-01-16          0                   
9143329             85980.983600        1995-02-14          0                   
5693956             85978.724400        1995-01-21          0                   
23681414            85977.890000        1995-01-03          0                   
13173063            85968.784500        1994-12-21          0                   
4636898             85968.014400        1995-01-13          0                   
4303748             85960.803100        1995-03-13          0                   
17670375            85957.660800        1994-12-08          0                   
1967461             85955.888700        1995-03-02          0                   
6953575             85955.601600        1994-11-29          0                   
1143334             85955.262400        1994-12-21          0                   
17805571            85954.947100        1995-02-02          0                   
8153699             85949.154200        1994-12-17          0                   
2162916             85944.950800        1995-02-06          0                   
5769186             85942.969000        1994-12-30          0                   
17874306            85936.905600        1994-12-19          0                   
7982337             85930.904000        1995-02-04          0                   
1539873             85924.258600        1995-02-16          0                   
12506052            85924.254500        1995-02-13          0                   
12808194            85922.471500        1995-03-06          0                   
8416295             85914.577400        1995-03-14          0                   
4609953             85903.807200        1995-03-06          0                   
373892              85903.529800        1994-11-30          0                   
5476678             85902.681600        1995-01-25          0                   
15777154            85901.849600        1994-12-17          0                   
16932741            85898.197600        1995-01-21          0                   
13354566            85896.720000        1995-01-31          0                   
10836357            85893.990000        1994-12-09          0                   
19554470            85889.834600        1995-01-08          0                   
4863779             85888.000000        1994-12-12          0                   
16603909            85884.703100        1995-01-25          0                   
12178306            85884.393400        1995-02-09          0                   
20204487            85874.495300        1995-02-20          0                   
12665828            85863.366400        1995-03-13          0                   
5508803             85858.519000        1995-01-11          0                   
23496224            85852.159600        1994-12-02          0                   
6280454             85844.402100        1995-03-14          0                   
22510464            85843.683300        1995-02-01          0                   
15091168            85842.734600        1995-03-01          0                   
6929792             85819.501400        1995-01-06          0                   
4645668             85818.108600        1995-03-03          0                   
1504358             85802.369800        1995-02-05          0                   
20445443            85792.840800        1995-02-15          0                   
22017218            85792.601000        1995-01-12          0                   
4556193             85781.603800        1995-03-01          0                   
6052768             85779.630000        1995-01-23          0                   
22847394            85773.421800        1995-01-22          0                   
8813569             85768.132200        1995-01-27          0                   
13523429            85766.528200        1995-02-24          0                   
5790624             85765.833000        1995-02-07          0                   
6766887             85765.354000        1995-02-27          0                   
1435429             85761.242500        1995-02-17          0                   
3689699             85761.066600        1995-02-01          0                   
22865410            85757.194800        1995-02-18          0                   
13702085            85752.520200        1995-01-02          0                   
4283968             85742.257500        1995-02-25          0                   
4298150             85739.129600        1995-02-07          0                   
3363111             85737.650700        1995-02-11          0                   
23730371            85733.392800        1995-03-14          0                   
2065569             85729.722200        1995-01-31          0                   
14713731            85725.348900        1995-03-14          0                   
7943044             85724.396700        1995-01-05          0                   
1324421             85717.770000        1995-01-15          0                   
18344419            85702.861400        1995-02-22          0                   
18039425            85698.405400        1995-03-04          0                   
6204263             85695.401000        1994-12-13          0                   
8069511             85689.704800        1994-12-16          0                   
20335332            85688.110000        1995-02-17          0                   
8910150             85687.339500        1995-03-10          0                   
19591328            85678.790000        1995-01-04          0                   
8539780             85668.754000        1995-02-05          0                   
2704134             85657.268800        1995-01-25          0                   
9355682             85650.824000        1994-12-24          0                   
13865478            85649.799200        1995-01-31          0                   
12980227            85637.217600        1994-12-31          0                   
17051808            85633.297200        1994-12-16          0                   
12940230            85630.297200        1994-12-19          0                   
7461664             85628.140000        1995-01-08          0                   
5041120             85621.559000        1995-03-04          0                   
19002247            85617.300000        1994-12-19          0                   
10460995            85614.637500        1994-11-17          0                   
11498722            85612.394400        1995-02-14          0                   
22985441            85593.804000        1995-03-03          0                   
11595847            85593.225000        1995-03-01          0                   
9745543             85587.979800        1995-03-06          0                   
4267013             85585.487400        1995-03-14          0                   
22248833            85565.360000        1995-02-24          0                   
20971424            85564.569600        1995-01-29          0                   
2160482             85561.960000        1995-02-21          0                   
18636901            85559.263600        1995-01-25          0                   
18240327            85555.607400        1995-03-04          0                   
10676481            85549.040000        1995-01-12          0                   
15458759            85542.300000        1995-01-13          0                   
8334816             85538.889000        1995-03-04          0                   
19277987            85537.872600        1995-03-04          0                   
5775814             85536.158100        1995-02-25          0                   
14588038            85533.991200        1995-01-20          0                   
148676              85530.854400        1994-11-28          0                   
156066              85528.171000        1995-01-24          0                   
2796866             85525.065900        1995-02-27          0                   
8516194             85521.963100        1995-02-14          0                   
10295170            85521.024800        1995-01-28          0                   
10721159            85516.657600        1995-02-21          0                   
23589253            85513.780800        1995-01-19          0                   
20662498            85510.386400        1995-01-08          0                   
23088579            85507.295400        1995-02-15          0                   
17625796            85499.330400        1995-02-17          0                   
779936              85499.013600        1995-03-02          0                   
21757540            85495.270400        1995-03-11          0                   
9269728             85493.194000        1994-12-20          0                   
12680740            85475.568000        1995-01-24          0                   
3219367             85470.031400        1995-01-31          0                   
19257635            85460.380600        1994-12-15          0                   
22466631            85445.043000        1995-01-04          0                   
6887744             85441.509000        1995-01-11          0                   
22537697            85437.975000        1995-01-13          0                   
6387267             85407.300000        1994-11-21          0                   
11401472            85400.479000        1995-02-07          0                   
22653985            85397.400000        1994-12-21          0                   
19128741            85394.361600        1995-02-20          0                   
3321895             85393.313000        1994-12-10          0                   
17076612            85375.900400        1994-12-07          0                   
4654887             85368.640000        1995-01-07          0                   
424963              85350.075600        1995-01-13          0                   
23660674            85346.733200        1995-03-11          0                   
3421542             85344.532000        1994-12-22          0                   
22497826            85339.236600        1994-12-26          0                   
8344352             85338.563600        1994-12-27          0                   
3893798             85331.019800        1995-01-16          0                   
14379845            85326.444000        1995-02-03          0                   
11007014            85314.339600        1994-12-18          0                   
20877989            85314.155200        1995-01-03          0                   
19965124            85312.670600        1995-01-02          0                   
18857890            85301.524000        1995-01-28          0                   
19879361            85300.356400        1995-02-10          0                   
4076160             85283.000000        1994-12-16          0                   
21700225            85273.816500        1995-01-31          0                   
697510              85267.860500        1995-01-17          0                   
18893764            85266.373500        1995-02-05          0                   
14080487            85258.180800        1995-03-03          0                   
19598885            85248.798600        1995-01-07          0                   
7925639             85247.607900        1994-11-25          0                   
22547332            85241.088000        1994-12-01          0                   
5886499             85240.305400        1995-01-27          0                   
8022208             85238.878600        1994-12-11          0                   
3079495             85228.484000        1994-12-22          0                   
20355623            85227.748400        1995-02-11          0                   
5089220             85224.310400        1994-12-09          0                   
19001637            85223.228700        1995-03-12          0                   
277349              85223.003500        1994-12-22          0                   
8866245             85221.477300        1995-02-04          0                   
17625028            85216.751400        1994-12-20          0                   
17297221            85215.419200        1995-03-04          0                   
15976386            85210.764800        1994-12-26          0                   
6786336             85208.780800        1995-01-09          0                   
10028166            85206.667000        1995-02-07          0                   
5436327             85200.180200        1995-01-23          0                   
4627971             85197.770000        1994-11-25          0                   
9394724             85196.475000        1994-11-30          0                   
6568743             85195.939600        1994-12-15          0                   
8179939             85189.738300        1995-03-01          0                   
23482341            85180.152800        1995-02-01          0                   
14819042            85179.376300        1995-01-04          0                   
7159557             85178.687600        1994-12-30          0                   
13213313            85177.138000        1994-12-05          0                   
4943748             85176.000000        1995-02-04          0                   
13422272            85173.289500        1995-02-17          0                   
18092615            85151.838800        1995-01-24          0                   
8362657             85151.743200        1995-02-07          0                   
3677024             85151.235500        1995-01-04          0                   
18958209            85148.009600        1995-02-10          0                   
18724001            85147.615200        1995-03-09          0                   
18536261            85147.283000        1995-02-16          0                   
843010              85143.840000        1994-12-29          0                   
8423461             85143.381400        1995-01-15          0                   
4991332             85137.155400        1994-11-30          0                   
3831330             85118.324400        1995-02-16          0                   
642915              85116.799800        1995-01-31          0                   
15995393            85102.138600        1995-03-14          0                   
14404165            85096.283600        1994-12-14          0                   
3663044             85092.831600        1995-02-06          0                   
11985120            85088.668500        1995-01-07          0                   
16077793            85085.878000        1995-01-28          0                   
12553953            85077.496800        1995-02-04          0                   
10073731            85074.410000        1994-12-10          0                   
6593665             85072.166400        1995-02-14          0                   
5306307             85072.014000        1995-02-14          0                   
20750822            85068.576000        1995-01-07          0                   
18604033            85067.691000        1995-02-24          0                   
14104995            85065.908300        1995-02-08          0                   
23699458            85065.749800        1995-02-27          0                   
14486855            85064.978000        1995-02-01          0                   
399618              85053.938800        1994-12-30          0                   
9592199             85050.218700        1995-01-15          0                   
17295872            85047.582000        1995-01-27          0                   
3731109             85042.960000        1994-12-29          0                   
11805984            85034.789800        1994-12-25          0                   
18965504            85025.030400        1995-01-31          0                   
12184389            85024.082700        1995-02-19          0                   
1235811             85022.674800        1995-02-28          0                   
13340231            85021.188700        1994-11-29          0                   
22461027            85017.371600        1994-12-19          0                   
8720898             85016.202400        1995-01-10          0                   
7458147             85013.245000        1995-03-02          0                   
14547717            85010.771400        1995-01-22          0                   
11524358            85007.635400        1995-01-08          0                   
5798469             85001.618600        1995-01-16          0                   
21556576            84997.679000        1995-02-03          0                   
17258082            84994.650000        1995-02-14          0                   
14354470            84993.600000        1995-02-09          0                   
17854724            84990.798400        1995-02-10          0                   
12554593            84988.368000        1994-12-02          0                   
1746181             84988.154400        1995-02-10          0                   
6310147             84985.845000        1995-02-10          0                   
4618594             84980.906000        1994-12-13          0                   
11125476            84979.847400        1995-01-25          0                   
9913030             84978.317700        1995-03-08          0                   
21102976            84974.016800        1995-02-28          0                   
3385636             84971.109600        1995-02-21          0                   
13687394            84966.640200        1995-03-02          0                   
3021507             84966.528900        1995-01-29          0                   
17569440            84963.729500        1994-12-20          0                   
19392418            84962.284800        1995-01-03          0                   
4219843             84961.980000        1994-12-07          0                   
2614560             84960.350300        1995-02-06          0                   
3621380             84956.500800        1995-02-27          0                   
12229572            84952.330500        1995-01-31          0                   
23832677            84949.745800        1995-01-02          0                   
13409063            84947.463800        1995-01-12          0                   
9957445             84946.515200        1995-02-22          0                   
6262052             84943.242000        1995-02-22          0                   
14413570            84942.855200        1995-02-13          0                   
15128450            84932.466100        1995-02-10          0                   
18698688            84926.258000        1994-12-20          0                   
11653414            84923.816000        1995-01-26          0                   
22517831            84921.975100        1995-03-07          0                   
17096868            84919.809600        1995-02-22          0                   
17116288            84918.152400        1995-03-07          0                   
1310979             84916.786800        1995-02-25          0                   
20041572            84913.991700        1995-02-09          0                   
18776193            84910.070400        1994-12-31          0                   
7911940             84907.010000        1995-02-08          0                   
8092291             84905.050500        1995-02-05          0                   
8486817             84904.317400        1995-02-05          0                   
1736836             84901.973400        1995-02-12          0                   
14510016            84898.221800        1995-02-18          0                   
15807360            84895.201600        1994-12-13          0                   
1729124             84893.135400        1994-12-25          0                   
23313600            84891.550800        1995-01-10          0                   
6760260             84886.138400        1994-12-29          0                   
18400743            84877.076000        1995-02-02          0                   
226275              84870.266400        1995-03-12          0                   
8378085             84869.784300        1995-01-04          0                   
17495335            84865.520000        1994-12-01          0                   
4607687             84864.724000        1995-02-14          0                   
11943072            84858.690000        1995-01-29          0                   
5273158             84856.464000        1994-12-03          0                   
6839873             84856.380400        1994-12-30          0                   
8465922             84855.331000        1995-01-24          0                   
19864960            84853.705500        1995-02-20          0                   
5140610             84844.580700        1994-12-14          0                   
14435110            84839.750000        1995-01-08          0                   
12006437            84823.636600        1995-02-21          0                   
17615586            84821.388600        1995-01-12          0                   
2555718             84820.248000        1995-03-03          0                   
11733923            84819.942000        1995-03-01          0                   
23191749            84817.942000        1994-12-08          0                   
10640929            84816.576900        1995-02-15          0                   
13519973            84814.318800        1995-01-31          0                   
13493126            84810.493600        1995-01-14          0                   
23985122            84810.349800        1995-01-04          0                   
8654535             84809.001000        1995-03-13          0                   
3862113             84804.484400        1995-03-05          0                   
12213350            84801.850000        1994-12-21          0                   
15445221            84799.932100        1995-01-18          0                   
23006881            84796.865200        1995-03-08          0                   
17720708            84796.676400        1995-01-12          0                   
1380643             84792.518000        1995-01-08          0                   
8881312             84783.981600        1994-12-22          0                   
6772164             84778.085700        1994-12-22          0                   
16008066            84775.886800        1994-11-28          0                   
3848129             84770.641700        1995-01-22          0                   
17235778            84770.369600        1995-01-04          0                   
18118437            84765.427200        1994-12-30          0                   
215265              84764.025600        1994-12-17          0                   
16951719            84749.549400        1995-01-04          0                   
2830595             84746.964600        1995-02-03          0                   
1947715             84745.910400        1995-02-19          0                   
2530721             84745.816800        1995-03-11          0                   
19501827            84744.161700        1995-01-17          0                   
15350693            84735.806400        1995-03-10          0                   
7210661             84730.671000        1995-01-21          0                   
22550436            84720.107100        1995-01-17          0                   
22476677            84706.295200        1995-01-29          0                   
21556839            84702.268400        1994-12-19          0                   
10294402            84695.686500        1995-01-30          0                   
11041542            84695.290000        1995-02-09          0                   
2651425             84692.347600        1994-12-24          0                   
3492                84683.316900        1994-11-24          0                   
21549477            84675.886000        1995-02-16          0                   
23917028            84672.906000        1995-02-01          0                   
19622692            84666.948000        1995-03-04          0                   
21758081            84663.815400        1995-02-23          0                   
5219746             84662.465700        1994-12-29          0                   
15040834            84656.320000        1994-12-29          0                   
15945126            84652.920600        1995-02-11          0                   
11840322            84651.792700        1995-01-30          0                   
6591264             84650.910400        1995-01-02          0                   
23665506            84647.296800        1995-03-12          0                   
10442818            84645.142400        1995-02-25          0                   
23836673            84644.061800        1995-02-13          0                   
127301              84640.253600        1995-01-15          0                   
15438848            84639.254400        1995-02-21          0                   
23464674            84637.733600        1995-03-11          0                   
21826528            84637.573800        1994-12-20          0                   
1370656             84636.801600        1995-03-10          0                   
19605829            84635.691600        1995-02-28          0                   
7247810             84635.128000        1995-02-24          0                   
22147489            84626.709900        1994-12-25          0                   
8390470             84626.151300        1995-01-30          0                   
18358342            84625.830200        1995-02-24          0                   
9577413             84624.759000        1994-11-25          0                   
16320993            84621.504800        1995-01-28          0                   
23498306            84620.078400        1995-01-27          0                   
13984480            84612.584800        1995-01-17          0                   
23005414            84609.299600        1995-01-03          0                   
18741345            84604.256300        1994-12-24          0                   
23990754            84600.698600        1995-02-23          0                   
8293344             84595.223200        1995-01-01          0                   
22064640            84589.368000        1994-12-11          0                   
23247842            84589.332100        1995-01-25          0                   
2885925             84576.763800        1995-02-25          0                   
12703493            84573.715800        1994-12-10          0                   
2816038             84565.772600        1995-03-04          0                   
15709250            84559.816600        1995-03-02          0                   
22871681            84555.224600        1995-02-15          0                   
14633987            84552.440700        1995-01-24          0                   
4861861             84551.694300        1995-02-19          0                   
11129762            84551.679400        1994-12-25          0                   
12065025            84551.658300        1995-03-04          0                   
4846021             84548.666400        1995-03-13          0                   
12444290            84546.820800        1995-01-20          0                   
22100097            84543.072000        1995-03-04          0                   
5418116             84530.952000        1995-01-16          0                   
8267584             84527.000900        1995-01-24          0                   
11202087            84523.873000        1995-03-13          0                   
1488391             84522.585200        1995-02-10          0                   
11765089            84518.649600        1995-01-12          0                   
23143079            84511.280000        1995-01-19          0                   
4149094             84510.764800        1995-03-04          0                   
16777410            84510.574000        1994-12-27          0                   
17809634            84509.512300        1995-01-19          0                   
2433092             84505.792000        1995-02-02          0                   
18217411            84496.116300        1995-02-16          0                   
8634818             84493.050000        1995-03-01          0                   
12924961            84484.474000        1994-11-25          0                   
13171232            84484.109200        1995-02-26          0                   
21784483            84483.942800        1995-02-19          0                   
13689954            84482.802400        1995-03-12          0                   
1152869             84482.407200        1995-02-07          0                   
16509954            84481.844800        1995-01-18          0                   
5200359             84480.131400        1995-02-19          0                   
1147939             84478.041600        1995-01-29          0                   
4158085             84473.456200        1995-01-12          0                   
18439778            84468.630200        1995-02-10          0                   
13246944            84468.116000        1994-12-21          0                   
6702723             84468.030000        1995-02-08          0                   
2704672             84466.625600        1994-12-02          0                   
10461510            84461.300000        1995-01-09          0                   
10230501            84456.434500        1995-02-26          0                   
21174695            84451.893800        1995-03-13          0                   
11482242            84449.099000        1995-02-06          0                   
15632641            84449.077000        1995-01-28          0                   
20139141            84444.050100        1995-03-14          0                   
9248802             84441.715600        1995-02-15          0                   
6445283             84434.776000        1995-01-27          0                   
21416006            84427.934400        1995-01-06          0                   
3420357             84427.392000        1994-11-25          0                   
18108260            84422.962200        1995-02-04          0                   
6262851             84421.339000        1995-02-10          0                   
4671969             84421.094400        1994-12-20          0                   
20907074            84417.750000        1994-12-09          0                   
4311042             84417.017000        1995-01-17          0                   
19900354            84414.600000        1994-12-06          0                   
17591462            84412.156600        1995-02-24          0                   
8190279             84411.142200        1995-02-16          0                   
23321031            84408.561000        1995-01-21          0                   
16440546            84401.670000        1994-12-27          0                   
14039269            84398.011200        1994-12-22          0                   
2055334             84391.316200        1994-12-10          0                   
7608231             84386.791600        1995-02-01          0                   
7763296             84386.446200        1995-01-30          0                   
15771364            84366.870000        1995-01-21          0                   
7795431             84363.930500        1995-02-20          0                   
2496800             84339.982000        1994-11-27          0                   
11270208            84335.319000        1994-12-21          0                   
13834980            84330.297600        1995-02-09          0                   
21420068            84328.708500        1995-03-12          0                   
18438086            84324.062400        1995-02-22          0                   
11942208            84319.839000        1995-01-23          0                   
21588451            84313.163200        1995-03-11          0                   
16546471            84306.835200        1994-12-21          0                   
2414662             84305.481400        1995-02-09          0                   
8018882             84300.899200        1995-01-14          0                   
8260135             84296.330100        1995-01-14          0                   
9685031             84284.292600        1995-03-07          0                   
4900259             84277.843200        1994-12-20          0                   
16251137            84266.973000        1995-01-31          0                   
11915584            84266.039200        1995-01-17          0                   
10973189            84265.704000        1995-01-14          0                   
15688320            84264.320000        1995-02-28          0                   
19087527            84255.396000        1995-01-14          0                   
16946950            84255.015200        1995-02-19          0                   
18478050            84254.886000        1994-12-28          0                   
2872291             84250.403700        1995-03-05          0                   
21751621            84246.624200        1995-01-15          0                   
1998145             84226.421300        1995-03-09          0                   
15488194            84217.006500        1994-12-21          0                   
19040676            84201.350000        1995-01-23          0                   
23683265            84188.179000        1995-02-05          0                   
1811814             84184.320600        1995-03-04          0                   
21500263            84183.867200        1995-02-15          0                   
17726881            84181.608000        1994-11-21          0                   
20928420            84173.361100        1995-01-05          0                   
14538757            84170.229600        1995-01-30          0                   
6866020             84166.738600        1995-01-17          0                   
23986566            84166.711200        1994-12-22          0                   
317537              84158.612200        1995-02-03          0                   
16736257            84158.433000        1994-11-27          0                   
1242310             84153.601600        1995-02-06          0                   
21396451            84151.064000        1994-12-19          0                   
3836387             84143.740800        1995-01-21          0                   
19027303            84141.477000        1994-12-07          0                   
20843428            84137.497000        1995-02-19          0                   
23546982            84136.568000        1995-02-28          0                   
22823878            84136.405200        1995-03-04          0                   
7994085             84135.366100        1995-01-04          0                   
16217988            84134.414000        1994-12-31          0                   
4637607             84131.846400        1995-01-31          0                   
5324738             84118.765600        1995-01-04          0                   
10687171            84111.229600        1995-01-12          0                   
9152262             84108.428000        1995-02-02          0                   
2763716             84106.975800        1995-01-27          0                   
19069639            84098.994000        1995-01-09          0                   
4712897             84089.790400        1995-03-01          0                   
12126692            84085.209800        1995-02-02          0                   
10717378            84077.727300        1995-01-01          0                   
17889380            84072.240000        1995-01-06          0                   
7869730             84065.809000        1995-03-08          0                   
18015300            84060.046000        1995-02-01          0                   
21749411            84059.616200        1994-12-29          0                   
19708261            84057.859800        1995-02-20          0                   
13267175            84050.048800        1995-01-05          0                   
11428416            84049.749000        1995-03-10          0                   
19657441            84044.956800        1994-12-13          0                   
18757793            84042.797300        1995-02-20          0                   
4648900             84042.793000        1995-02-18          0                   
1615111             84038.746000        1994-12-18          0                   
1081539             84038.677500        1995-01-10          0                   
23776357            84032.924800        1995-02-04          0                   
7157191             84032.756800        1994-12-10          0                   
18890790            84028.803000        1995-02-04          0                   
4824963             84027.434400        1995-02-19          0                   
16385249            84026.019000        1994-12-06          0                   
7064645             84019.860000        1994-12-16          0                   
11118275            84019.192800        1995-03-06          0                   
4303649             84017.007000        1995-02-19          0                   
5140871             84016.648800        1994-12-16          0                   
1434113             84014.383200        1995-02-07          0                   
7543619             84005.269500        1995-01-31          0                   
5798338             84004.678800        1995-03-08          0                   
14878144            84004.345900        1995-02-16          0                   
6903106             83999.598800        1995-02-06          0                   
13193537            83998.116000        1995-01-24          0                   
6680134             83994.719900        1994-11-27          0                   
20785476            83990.937600        1995-01-21          0                   
10592582            83988.242800        1995-02-18          0                   
18908902            83983.999000        1995-02-28          0                   
19445350            83979.860000        1994-12-23          0                   
2146919             83979.406900        1995-01-23          0                   
10109540            83978.725000        1995-02-16          0                   
4470755             83978.160600        1995-02-12          0                   
3606598             83976.470400        1995-03-08          0                   
3962374             83972.910300        1995-03-10          0                   
