l_orderkey          revenue             o_orderdate         o_shippriority      
5610500             70697.869200        1995-01-12          0                   
4921093             70695.002300        1995-01-09          0                   
7874112             70693.124100        1994-12-30          0                   
7297956             70680.182200        1995-01-05          0                   
11335810            70672.492800        1994-12-23          0                   
6420518             70663.895700        1995-01-11          0                   
8253312             70663.716000        1994-12-16          0                   
10541376            70661.787800        1995-01-29          0                   
6113380             70660.740000        1994-12-17          0                   
9494113             70658.768200        1995-02-08          0                   
5611170             70648.991400        1995-02-21          0                   
1312389             70648.054600        1994-12-28          0                   
3224900             70645.806100        1994-12-18          0                   
2049156             70644.868100        1995-03-13          0                   
7289732             70632.340000        1994-12-15          0                   
2938305             70629.087000        1995-02-05          0                   
3166151             70625.338000        1995-01-09          0                   
9446275             70619.040600        1995-03-06          0                   
4295681             70611.048200        1995-01-16          0                   
10658977            70597.270000        1995-02-10          0                   
3246885             70596.730800        1995-01-12          0                   
7929349             70594.400000        1995-01-16          0                   
9005217             70590.201600        1995-02-03          0                   
7869383             70587.240000        1994-12-27          0                   
5944997             70582.590000        1995-02-11          0                   
5217029             70581.070000        1995-03-07          0                   
1616807             70579.690400        1994-12-12          0                   
11752581            70575.013600        1995-02-03          0                   
2661504             70574.322000        1994-12-12          0                   
1848640             70572.840000        1994-12-03          0                   
4651204             70566.680000        1995-01-04          0                   
11826020            70558.663300        1995-01-03          0                   
4944965             70547.827200        1994-12-14          0                   
836548              70545.321000        1994-12-14          0                   
1582852             70540.860000        1994-12-20          0                   
2513155             70508.637200        1995-02-07          0                   
11706467            70507.697000        1995-03-13          0                   
1427521             70499.481000        1995-02-18          0                   
10384577            70478.660000        1995-01-06          0                   
9386756             70475.846600        1994-12-16          0                   
10481927            70468.387200        1995-03-07          0                   
65413               70467.385600        1995-02-12          0                   
11204135            70465.028200        1995-01-26          0                   
4098370             70460.045700        1995-02-08          0                   
3011297             70452.020400        1995-01-13          0                   
2143173             70449.183300        1995-02-03          0                   
7995008             70440.988800        1994-12-30          0                   
9287042             70429.864000        1995-01-27          0                   
5982755             70429.431600        1995-01-01          0                   
5672260             70427.800300        1994-12-27          0                   
6911843             70419.865500        1995-01-15          0                   
11191746            70398.846200        1995-01-18          0                   
11245989            70390.417200        1995-02-14          0                   
10204387            70386.723000        1995-01-11          0                   
7563078             70382.525400        1995-01-21          0                   
3388741             70369.011000        1994-12-18          0                   
7432036             70345.125000        1994-12-21          0                   
5894756             70332.016800        1994-12-15          0                   
7915233             70326.441900        1995-03-07          0                   
6033377             70307.940300        1995-02-06          0                   
10645220            70298.414000        1994-11-30          0                   
7384577             70294.177800        1995-02-02          0                   
9311459             70277.546000        1995-01-27          0                   
7639392             70241.894200        1995-03-12          0                   
2265446             70238.088000        1995-02-19          0                   
8792098             70221.446400        1994-11-30          0                   
6931905             70217.288400        1995-02-12          0                   
5023300             70216.013200        1995-01-03          0                   
4895360             70197.187200        1994-12-09          0                   
4376929             70194.435000        1995-01-10          0                   
10959236            70190.165400        1994-12-19          0                   
2593219             70189.932100        1995-01-10          0                   
3186851             70186.359600        1995-01-04          0                   
10464294            70165.989600        1994-12-05          0                   
860928              70162.429600        1995-03-04          0                   
10622982            70161.351600        1995-01-09          0                   
3185604             70152.864000        1994-12-24          0                   
4364064             70150.400400        1995-02-26          0                   
3996004             70139.362500        1994-12-14          0                   
2149987             70137.294700        1995-02-11          0                   
5617604             70124.675100        1995-01-31          0                   
8514658             70118.996200        1994-12-21          0                   
9851684             70115.788800        1995-02-02          0                   
4379428             70115.704000        1994-12-09          0                   
7678816             70104.988800        1994-12-21          0                   
6178277             70103.790000        1995-02-02          0                   
5530370             70102.024200        1994-12-20          0                   
5250241             70093.593600        1995-01-10          0                   
4840551             70089.888400        1995-02-01          0                   
11113570            70089.442800        1995-02-18          0                   
5206150             70076.487800        1995-02-26          0                   
359                 70074.432000        1994-12-19          0                   
8004357             70073.320800        1995-02-10          0                   
7292773             70048.846800        1995-02-01          0                   
2055202             70041.796000        1994-12-25          0                   
9234178             70040.175000        1995-01-19          0                   
2519556             70037.388200        1995-01-13          0                   
5951301             70031.251500        1995-01-10          0                   
9660519             70012.301000        1995-01-23          0                   
9494948             70003.744200        1994-12-23          0                   
8310468             70003.113600        1995-03-01          0                   
7257222             70001.687400        1995-01-20          0                   
5936706             69996.558500        1995-02-14          0                   
3556326             69984.423300        1995-01-26          0                   
1917092             69966.666000        1995-01-18          0                   
5417218             69964.992000        1995-01-05          0                   
10928390            69950.684200        1995-01-15          0                   
2072740             69949.103400        1995-02-24          0                   
8961927             69946.090500        1994-12-15          0                   
10385063            69941.884000        1994-12-23          0                   
9401443             69936.503000        1995-01-25          0                   
4347235             69933.625000        1995-02-15          0                   
5418531             69920.707200        1995-03-01          0                   
7099936             69916.743000        1995-01-11          0                   
2587844             69915.075000        1994-12-05          0                   
6668678             69914.334000        1995-02-12          0                   
3476384             69905.654000        1995-01-09          0                   
2680902             69898.632600        1995-01-30          0                   
7469094             69894.426000        1994-12-28          0                   
2734018             69861.138000        1995-02-04          0                   
10587973            69856.689700        1995-03-11          0                   
217860              69854.939700        1994-12-28          0                   
5679110             69853.300000        1994-11-22          0                   
6248742             69839.715600        1994-12-11          0                   
1014437             69838.920000        1994-12-17          0                   
9714945             69833.208000        1995-01-14          0                   
9918663             69829.654500        1995-03-10          0                   
6197127             69826.800000        1994-12-08          0                   
10689028            69820.380000        1995-01-03          0                   
832486              69817.129300        1995-01-16          0                   
11068325            69814.072500        1995-01-24          0                   
5095683             69809.914400        1995-01-18          0                   
5101255             69809.177200        1995-02-09          0                   
7902277             69806.708600        1994-12-14          0                   
3392967             69799.930200        1995-02-18          0                   
7222116             69772.131900        1995-02-02          0                   
3046919             69765.969600        1994-12-13          0                   
2147749             69759.027000        1995-01-28          0                   
11219044            69758.123400        1995-01-10          0                   
1922085             69757.344000        1994-12-23          0                   
3065664             69749.540000        1994-12-30          0                   
11186470            69748.560000        1995-03-10          0                   
11803556            69742.730000        1995-02-23          0                   
4876775             69741.972200        1995-02-18          0                   
7964960             69734.505600        1995-01-21          0                   
1719427             69731.225200        1994-12-25          0                   
3462144             69729.794200        1995-03-14          0                   
4081543             69727.515600        1995-02-19          0                   
11396327            69725.136000        1994-11-15          0                   
3002563             69720.993900        1995-03-12          0                   
5733190             69718.223000        1995-03-10          0                   
8188007             69707.864600        1995-01-01          0                   
5152035             69702.905400        1995-02-26          0                   
1558117             69680.834300        1994-12-19          0                   
4373799             69673.975000        1995-02-07          0                   
7923334             69673.141800        1995-01-25          0                   
863776              69666.408000        1994-12-18          0                   
5869440             69663.661700        1995-03-14          0                   
8393376             69658.514800        1995-02-13          0                   
8447972             69645.380000        1995-01-06          0                   
9581031             69637.421700        1995-02-16          0                   
7077285             69636.953700        1994-12-10          0                   
553026              69625.098800        1995-01-18          0                   
10208294            69617.780000        1995-01-31          0                   
8559392             69614.475000        1994-11-26          0                   
2063169             69602.086000        1994-12-06          0                   
10481856            69601.560000        1995-01-12          0                   
2614695             69581.849800        1994-12-12          0                   
3316902             69568.200000        1994-12-26          0                   
7731458             69562.954300        1995-01-28          0                   
9000259             69558.421600        1994-12-12          0                   
8134981             69554.573000        1994-12-15          0                   
3229607             69533.049000        1995-02-11          0                   
4400804             69532.300800        1994-11-30          0                   
10346432            69519.542400        1995-02-14          0                   
9235811             69513.498600        1995-02-24          0                   
9127490             69511.556000        1995-02-12          0                   
10891139            69500.200000        1994-12-05          0                   
10308224            69481.792000        1995-03-05          0                   
3750277             69480.000000        1994-12-29          0                   
11957670            69479.932500        1994-12-22          0                   
3911393             69470.756400        1994-11-25          0                   
10020258            69459.553000        1995-01-04          0                   
4989476             69453.274800        1995-01-30          0                   
2042694             69441.984000        1995-01-25          0                   
7063619             69433.761000        1995-02-07          0                   
8039169             69425.960000        1995-02-18          0                   
1917763             69415.717800        1995-02-08          0                   
6956134             69409.885000        1995-02-27          0                   
4259842             69404.023200        1995-01-23          0                   
11721351            69403.954700        1995-02-10          0                   
1172322             69402.816000        1994-11-26          0                   
5643297             69396.663600        1995-02-06          0                   
9727719             69394.051000        1994-12-05          0                   
11823394            69390.090000        1995-03-06          0                   
7513927             69377.587200        1995-01-18          0                   
1284931             69366.086800        1995-03-10          0                   
7597927             69363.371000        1994-12-31          0                   
8648357             69360.960000        1995-03-05          0                   
463458              69360.933900        1995-01-23          0                   
9773121             69360.638400        1995-03-12          0                   
11940352            69349.966400        1994-11-30          0                   
2403751             69349.544000        1995-01-22          0                   
7319809             69344.486200        1995-02-10          0                   
4398951             69323.053800        1995-01-06          0                   
10611490            69316.236000        1994-12-23          0                   
9487555             69316.164000        1994-11-28          0                   
2701254             69300.441900        1995-01-16          0                   
5237958             69293.416000        1995-03-06          0                   
10900929            69282.211200        1994-12-03          0                   
10959906            69262.621600        1995-02-01          0                   
6059969             69262.201800        1995-01-29          0                   
6550055             69253.520000        1995-01-16          0                   
5228934             69250.700000        1995-01-04          0                   
9136834             69246.638000        1995-03-03          0                   
5217088             69244.963200        1995-01-23          0                   
8288358             69244.166400        1994-12-01          0                   
3014053             69242.917500        1995-02-27          0                   
1664194             69231.480000        1994-12-27          0                   
4346021             69221.523400        1995-03-03          0                   
8815557             69217.595300        1995-02-14          0                   
8076070             69213.926600        1994-12-14          0                   
983973              69209.158200        1994-12-28          0                   
638496              69204.117600        1995-03-06          0                   
929220              69184.794800        1995-02-20          0                   
598758              69177.890800        1995-01-22          0                   
1145248             69171.240600        1995-02-10          0                   
5571010             69161.408900        1995-02-04          0                   
1905095             69157.816000        1995-01-20          0                   
3775492             69150.244000        1994-12-05          0                   
944551              69127.606800        1995-01-09          0                   
10395494            69126.890400        1995-03-09          0                   
10198053            69110.326000        1995-02-13          0                   
6628743             69107.913900        1994-12-21          0                   
2418498             69096.409200        1995-01-15          0                   
5943297             69089.328000        1994-12-25          0                   
5804645             69082.318700        1995-01-29          0                   
2195364             69079.436300        1994-12-22          0                   
2704038             69071.632000        1994-12-10          0                   
295939              69063.188000        1995-02-05          0                   
7571872             69053.515000        1995-01-16          0                   
8717952             69051.906000        1995-01-18          0                   
9280321             69047.511600        1995-01-16          0                   
10857057            69046.555200        1995-02-17          0                   
6551235             69035.600900        1995-02-05          0                   
9654789             69021.138900        1995-01-03          0                   
10101793            69013.070000        1994-12-25          0                   
5413797             69005.520000        1995-01-12          0                   
6258243             69002.020800        1995-03-09          0                   
10116610            68998.500000        1994-12-30          0                   
9487105             68993.559500        1995-01-29          0                   
6558023             68992.750000        1995-03-02          0                   
11740583            68991.348800        1995-01-20          0                   
7587366             68989.210900        1995-02-17          0                   
9859876             68984.701500        1995-02-13          0                   
8728962             68984.475400        1995-01-25          0                   
10277253            68968.954600        1995-02-11          0                   
9210082             68968.513600        1995-01-28          0                   
10566374            68962.464000        1995-02-23          0                   
5682820             68961.330000        1995-01-31          0                   
3469346             68957.244000        1995-01-04          0                   
1640934             68954.798000        1994-12-02          0                   
2196866             68930.656000        1995-02-09          0                   
3215395             68926.439400        1995-02-27          0                   
5769186             68918.957000        1994-12-30          0                   
8872839             68913.510400        1994-12-15          0                   
8104449             68903.035200        1995-01-12          0                   
10118596            68899.313600        1995-01-05          0                   
10201570            68889.891000        1995-01-28          0                   
9070081             68886.610800        1994-12-12          0                   
32128               68886.009600        1995-01-22          0                   
1720711             68875.938000        1994-12-16          0                   
7605317             68870.384500        1995-02-05          0                   
4141861             68867.682400        1995-01-14          0                   
197510              68848.072300        1995-02-11          0                   
4361152             68841.760000        1995-01-03          0                   
8950018             68840.546700        1995-03-10          0                   
3161669             68837.447000        1995-01-17          0                   
2366949             68835.933600        1994-12-19          0                   
5335686             68833.200000        1995-02-26          0                   
11197764            68813.233600        1995-02-13          0                   
5489793             68809.831200        1995-01-29          0                   
1886087             68798.759400        1995-01-11          0                   
8862914             68796.886200        1994-12-29          0                   
3892326             68781.730000        1994-11-22          0                   
5973636             68759.901000        1994-12-13          0                   
7982597             68755.761000        1995-01-17          0                   
6237923             68750.509000        1994-12-17          0                   
5919843             68744.877000        1995-02-06          0                   
11354627            68743.224000        1994-11-21          0                   
287331              68731.930000        1995-01-17          0                   
609378              68722.833600        1994-12-11          0                   
8271328             68719.808800        1995-01-26          0                   
7749824             68699.487500        1994-12-13          0                   
7051718             68671.032000        1995-03-09          0                   
6652134             68665.483400        1995-02-10          0                   
74531               68646.060000        1995-01-26          0                   
999943              68639.401200        1995-01-21          0                   
880548              68628.771600        1995-01-16          0                   
4310817             68627.538000        1995-02-10          0                   
9708192             68627.011200        1995-01-31          0                   
10164227            68603.832900        1995-01-06          0                   
11749059            68597.487000        1995-02-23          0                   
11085696            68592.984400        1994-12-17          0                   
5430082             68582.021800        1995-01-28          0                   
4041703             68572.248800        1994-12-17          0                   
8694468             68571.325600        1995-02-01          0                   
7406054             68568.150000        1995-01-04          0                   
2206464             68567.404000        1995-01-24          0                   
10580613            68558.834100        1995-01-20          0                   
9885217             68552.020500        1994-12-13          0                   
7713440             68551.538000        1994-12-01          0                   
9490531             68545.783500        1995-01-17          0                   
6779299             68543.533400        1995-03-01          0                   
9248998             68542.128400        1995-02-17          0                   
4147942             68541.269400        1995-01-12          0                   
1770181             68525.836800        1994-12-16          0                   
4448640             68523.595800        1995-02-20          0                   
10517893            68520.076900        1995-03-11          0                   
10560067            68519.232000        1994-11-21          0                   
10026786            68515.171200        1994-11-24          0                   
1102018             68513.714200        1995-01-05          0                   
2428768             68510.023500        1995-02-12          0                   
9844101             68485.134000        1995-01-31          0                   
3682533             68475.304800        1995-03-06          0                   
11859462            68469.390000        1994-12-15          0                   
3828097             68469.390000        1995-02-01          0                   
2980518             68453.983800        1995-02-09          0                   
4221955             68448.201600        1995-02-02          0                   
5204067             68444.346600        1995-01-03          0                   
4212003             68442.488100        1995-02-23          0                   
9319618             68434.847200        1995-01-11          0                   
8166789             68431.660800        1995-03-13          0                   
2222149             68419.925500        1995-01-24          0                   
10870306            68416.631000        1995-01-07          0                   
9219398             68410.800000        1995-01-20          0                   
3742630             68410.062000        1995-02-26          0                   
8884740             68402.641000        1995-01-22          0                   
9868293             68396.259500        1995-02-15          0                   
9907906             68394.827200        1994-12-27          0                   
3601479             68394.780000        1994-12-29          0                   
4101793             68388.361200        1994-12-20          0                   
5710402             68381.278800        1995-02-04          0                   
5304994             68377.820300        1995-02-15          0                   
2305312             68375.724100        1995-02-10          0                   
5559649             68348.922600        1995-02-06          0                   
5448612             68345.403800        1995-01-09          0                   
4942502             68340.588000        1995-02-05          0                   
1522689             68323.608000        1995-01-31          0                   
8591047             68320.992000        1995-01-09          0                   
8351939             68313.417200        1995-02-16          0                   
10096262            68312.217600        1995-03-02          0                   
4713185             68306.577000        1994-12-22          0                   
11140290            68304.234200        1995-02-12          0                   
5546756             68294.815600        1995-01-07          0                   
7999168             68294.682000        1994-12-04          0                   
10464038            68293.047600        1994-12-24          0                   
2053666             68277.550200        1995-03-12          0                   
9639525             68274.806600        1995-01-16          0                   
3959557             68268.034300        1995-03-03          0                   
10816896            68264.524400        1995-03-13          0                   
1788260             68246.100000        1994-12-01          0                   
9416192             68245.413900        1995-03-03          0                   
6542145             68243.796500        1995-01-01          0                   
11968487            68240.828400        1995-01-02          0                   
10797219            68236.973700        1995-01-01          0                   
1228706             68233.885000        1995-02-03          0                   
4606368             68230.116500        1995-02-14          0                   
968897              68229.837000        1994-12-12          0                   
4176519             68223.983400        1994-12-18          0                   
11691810            68212.508000        1994-12-25          0                   
4385218             68207.573300        1995-01-13          0                   
5921056             68204.083200        1994-12-16          0                   
5968834             68198.575900        1995-02-07          0                   
3598627             68193.770400        1995-03-07          0                   
3982726             68192.344000        1995-01-02          0                   
8028448             68184.420000        1995-01-21          0                   
11110727            68183.036300        1995-01-07          0                   
4087748             68182.854000        1995-02-18          0                   
1778017             68179.680000        1995-01-09          0                   
9152384             68162.232000        1995-01-13          0                   
1556225             68155.463600        1995-01-05          0                   
3529824             68152.526800        1995-02-08          0                   
653063              68101.659000        1995-03-11          0                   
7979684             68089.028000        1994-11-21          0                   
2981632             68085.270000        1995-01-12          0                   
9222726             68081.252000        1995-02-15          0                   
3669856             68077.958000        1995-02-03          0                   
8060609             68070.810600        1994-11-29          0                   
2885925             68054.896800        1995-02-25          0                   
3362116             68054.896200        1995-02-22          0                   
1324580             68054.337000        1995-01-07          0                   
7511332             68054.176000        1995-01-31          0                   
2220357             68045.100000        1995-01-17          0                   
1679365             68044.976800        1994-12-10          0                   
221670              68041.291500        1995-01-01          0                   
6630214             68038.689600        1994-12-23          0                   
11364832            68033.463700        1995-01-18          0                   
1915200             68020.009200        1995-02-14          0                   
7900896             68019.913200        1995-01-26          0                   
2405920             68002.740000        1995-01-09          0                   
8129120             67999.742900        1994-12-28          0                   
10466912            67999.265600        1995-01-05          0                   
531140              67998.855100        1995-01-20          0                   
954022              67989.999600        1995-01-17          0                   
11602081            67989.361600        1994-12-20          0                   
8314882             67961.513400        1995-01-16          0                   
3836387             67944.105600        1995-01-21          0                   
11504871            67942.352400        1994-12-01          0                   
776515              67931.629200        1995-02-26          0                   
8563266             67921.878300        1995-03-06          0                   
2331525             67918.384000        1995-01-19          0                   
1626498             67888.454400        1994-12-26          0                   
5098758             67885.237700        1995-02-08          0                   
7239105             67881.990600        1994-12-26          0                   
2831494             67875.819200        1995-02-19          0                   
3257410             67875.398100        1995-02-23          0                   
7125415             67869.984000        1995-01-10          0                   
1001988             67866.284400        1995-03-11          0                   
7410055             67841.229000        1995-03-03          0                   
350176              67837.954800        1995-03-02          0                   
7461664             67814.930000        1995-01-08          0                   
11356320            67811.889600        1995-02-25          0                   
3463267             67773.342000        1994-11-23          0                   
583073              67757.060800        1995-03-05          0                   
3965412             67755.945600        1994-12-08          0                   
648034              67754.277900        1995-02-26          0                   
10555968            67745.724300        1995-01-05          0                   
2465155             67734.716000        1995-02-25          0                   
8580679             67716.873000        1995-02-20          0                   
7920929             67710.026400        1994-12-21          0                   
1443142             67706.975000        1995-01-15          0                   
7150945             67667.202700        1995-01-18          0                   
9443526             67663.935000        1995-03-07          0                   
6894755             67663.503000        1995-01-29          0                   
6942148             67653.166200        1995-02-17          0                   
739813              67650.624000        1995-01-07          0                   
6636772             67646.775900        1995-03-13          0                   
7326311             67645.756000        1994-12-26          0                   
5063332             67637.442600        1994-12-26          0                   
724641              67636.660000        1995-01-13          0                   
9593700             67633.485200        1995-01-31          0                   
9994945             67632.907200        1995-01-05          0                   
10472613            67632.093500        1995-01-18          0                   
932640              67626.933400        1994-12-12          0                   
9579297             67624.573500        1994-12-06          0                   
6377121             67615.344600        1995-01-19          0                   
8624672             67614.013200        1995-03-13          0                   
5598183             67607.933600        1994-12-12          0                   
6880422             67596.251300        1995-01-07          0                   
1674337             67594.743600        1995-01-13          0                   
3726663             67584.488400        1995-03-09          0                   
11812416            67581.091000        1995-01-20          0                   
11957857            67578.046200        1995-02-12          0                   
5690148             67577.069000        1995-02-24          0                   
9740515             67574.860200        1995-02-22          0                   
9195749             67573.064100        1995-01-22          0                   
6859328             67570.182400        1995-01-23          0                   
6550592             67559.629500        1995-01-04          0                   
726080              67556.586600        1994-12-11          0                   
2089026             67531.236000        1995-01-08          0                   
7424806             67529.852800        1994-12-31          0                   
3103942             67527.117200        1994-12-27          0                   
9754405             67523.249500        1994-12-28          0                   
9360454             67510.600600        1995-03-01          0                   
556678              67506.903200        1995-01-03          0                   
8462789             67484.307500        1995-02-11          0                   
4550723             67479.969700        1995-02-14          0                   
5079712             67478.971200        1995-01-29          0                   
6688327             67466.026800        1994-12-19          0                   
9894150             67448.145600        1994-12-24          0                   
7139170             67441.616000        1994-12-13          0                   
8599840             67439.680000        1994-12-01          0                   
1579653             67437.220000        1995-01-28          0                   
8592033             67419.403800        1995-02-13          0                   
3112103             67414.340400        1994-12-14          0                   
3524519             67413.200400        1994-12-08          0                   
9879105             67386.009600        1994-12-31          0                   
8570913             67381.983500        1994-12-17          0                   
2036641             67364.438400        1995-01-24          0                   
1805312             67360.654800        1994-12-08          0                   
5604736             67358.399400        1995-01-26          0                   
6826754             67355.261900        1994-12-21          0                   
7266405             67337.453700        1995-01-25          0                   
1302692             67325.906300        1995-01-23          0                   
5234530             67316.040000        1995-01-03          0                   
1082115             67312.846500        1995-02-10          0                   
10535714            67308.883000        1995-03-01          0                   
5840582             67307.940000        1995-01-28          0                   
4074695             67307.399000        1995-01-24          0                   
6232006             67289.184000        1994-12-18          0                   
11848321            67284.209200        1995-02-15          0                   
4817508             67283.631800        1995-03-11          0                   
5304263             67269.734400        1995-02-25          0                   
11770533            67267.174200        1995-02-06          0                   
9732546             67264.481200        1995-02-14          0                   
9872231             67261.338000        1994-11-22          0                   
574789              67261.338000        1994-12-02          0                   
3475780             67256.077200        1994-12-27          0                   
6599846             67255.759200        1994-12-25          0                   
1017536             67251.555000        1994-12-18          0                   
1222437             67249.101200        1994-12-22          0                   
9960645             67243.881000        1994-12-29          0                   
10925703            67217.095200        1994-11-30          0                   
11216326            67214.552500        1995-02-14          0                   
6039938             67209.840000        1994-12-16          0                   
6949127             67206.762000        1995-03-07          0                   
9621602             67192.033000        1995-01-25          0                   
3525441             67192.004400        1994-12-22          0                   
6248928             67191.989400        1995-01-26          0                   
7001223             67185.300000        1994-11-28          0                   
1570181             67181.090400        1994-11-27          0                   
8352356             67180.049300        1995-02-17          0                   
2964770             67177.645600        1995-03-05          0                   
11815396            67175.527500        1994-11-25          0                   
4982438             67168.269000        1995-01-14          0                   
6937473             67166.550000        1995-02-03          0                   
5248325             67159.034000        1995-02-10          0                   
10280192            67150.543600        1995-02-26          0                   
7436832             67138.668000        1995-02-05          0                   
11249824            67137.787000        1995-02-06          0                   
10859232            67133.675400        1995-02-26          0                   
6200674             67118.216100        1994-12-01          0                   
9715559             67116.557200        1995-03-11          0                   
11050630            67101.503500        1995-01-21          0                   
715398              67087.645200        1995-03-09          0                   
11780934            67082.564100        1995-01-23          0                   
7029732             67070.421600        1995-01-31          0                   
3287521             67066.850000        1994-12-05          0                   
2756897             67060.780800        1995-02-05          0                   
5488934             67057.778800        1994-11-24          0                   
420516              67053.524000        1995-02-06          0                   
1146247             67051.420800        1995-02-09          0                   
8951907             67048.873500        1995-02-03          0                   
3440416             67047.057000        1994-12-20          0                   
5482339             67044.310000        1995-02-25          0                   
10889378            67035.941800        1994-12-22          0                   
891776              67034.957800        1995-02-16          0                   
6369926             67033.158400        1995-02-11          0                   
11330021            67021.360000        1995-01-18          0                   
1290946             67015.070000        1994-12-24          0                   
6768679             67009.912200        1995-01-15          0                   
8182341             66998.746700        1995-02-05          0                   
1643015             66994.552000        1994-12-10          0                   
198406              66993.430500        1995-02-23          0                   
157575              66988.663000        1995-01-10          0                   
8881312             66983.716800        1994-12-22          0                   
6022372             66976.511200        1995-01-30          0                   
4073635             66967.807000        1995-02-19          0                   
2423203             66960.176200        1995-03-10          0                   
4360067             66956.427000        1995-03-06          0                   
7311399             66954.122000        1995-01-31          0                   
8008869             66950.793000        1995-01-26          0                   
997668              66947.128800        1995-01-07          0                   
2571235             66916.823900        1995-02-16          0                   
2835492             66914.707200        1995-01-06          0                   
