ps_partkey          value               
978156              8723943.240000      
1391130             8723938.720000      
1262663             8723875.700000      
253924              8723273.640000      
401995              8723102.940000      
350947              8723062.700000      
558669              8722971.960000      
660770              8722740.190000      
1048018             8722086.540000      
1296434             8721972.280000      
575960              8721893.440000      
969865              8721674.080000      
673752              8721280.680000      
1273953             8721196.750000      
1227791             8721042.350000      
1157309             8720903.340000      
885128              8720775.400000      
1057643             8720290.800000      
579382              8720094.990000      
856368              8720058.720000      
434954              8719686.360000      
718108              8719575.660000      
1311948             8719425.000000      
203017              8719036.020000      
409684              8718873.120000      
337665              8718772.480000      
1359348             8718639.360000      
169373              8718609.060000      
1404539             8718339.050000      
1355591             8718291.670000      
953006              8718040.240000      
721375              8717992.430000      
1282981             8717578.590000      
1242236             8717476.250000      
1364400             8717374.230000      
1264360             8716313.310000      
1117871             8716070.130000      
191193              8715995.310000      
1140741             8715850.690000      
53969               8715731.050000      
1184176             8715655.760000      
78814               8715553.710000      
403238              8714382.600000      
97645               8714278.720000      
1156663             8713292.760000      
420033              8712419.800000      
693518              8712247.440000      
1328456             8712222.680000      
430982              8712166.100000      
1187353             8712148.480000      
620107              8711905.500000      
1336448             8711257.480000      
1360230             8710906.380000      
1252508             8710707.860000      
48930               8710520.080000      
342810              8710417.500000      
842393              8710363.200000      
1532435             8710257.010000      
252731              8708817.150000      
928579              8708791.360000      
90485               8708041.050000      
156309              8707739.980000      
1552903             8706971.490000      
627930              8706917.850000      
1151518             8706677.500000      
1473836             8706642.480000      
1027654             8706521.810000      
435428              8706173.600000      
1233576             8706104.680000      
1050346             8705767.800000      
287421              8705220.320000      
1157599             8705178.100000      
1495112             8705111.720000      
26493               8705045.230000      
587227              8704680.800000      
84438               8704379.520000      
578931              8704288.600000      
22420               8703903.340000      
203372              8703607.500000      
1339435             8703273.250000      
533572              8702134.400000      
1098662             8702069.820000      
328495              8701981.730000      
697941              8701505.010000      
1374474             8701468.980000      
1113917             8701154.400000      
520035              8700470.040000      
1289355             8700016.480000      
1519693             8699402.600000      
1394747             8699199.030000      
949096              8699018.680000      
226628              8698961.900000      
1390456             8698514.910000      
133563              8698060.140000      
1548588             8697841.170000      
498857              8697661.440000      
723302              8697461.460000      
1016241             8697319.920000      
1159788             8696965.300000      
464820              8696664.090000      
370191              8696591.850000      
1019613             8696556.930000      
1342514             8696296.630000      
348483              8696280.120000      
395651              8696127.390000      
459600              8695747.710000      
417099              8695319.720000      
1373386             8695182.610000      
1464419             8694050.730000      
1318526             8693955.640000      
1060610             8693912.760000      
879168              8693623.260000      
1259497             8692793.850000      
571014              8692611.150000      
660139              8692534.770000      
1124274             8692230.810000      
312162              8692188.440000      
1197857             8692029.620000      
145838              8691638.380000      
960238              8691564.900000      
711780              8691507.160000      
28696               8691497.280000      
48311               8690559.900000      
744686              8690546.150000      
20999               8690343.200000      
985417              8690296.860000      
293162              8690056.840000      
501626              8689468.600000      
721716              8689361.780000      
1025116             8689133.100000      
1237955             8688834.000000      
452217              8688707.640000      
1046710             8688062.250000      
137915              8687985.310000      
1075828             8687966.430000      
1462804             8687866.390000      
234425              8687689.950000      
1297578             8687555.250000      
1029948             8687063.700000      
285750              8686930.460000      
1546190             8686872.980000      
576549              8686731.660000      
211719              8686618.380000      
1195879             8686470.000000      
1103681             8686331.560000      
767400              8686317.280000      
695868              8686043.860000      
941546              8685817.400000      
1396127             8684895.040000      
957640              8684633.820000      
46411               8683782.040000      
505599              8683658.000000      
915525              8683031.300000      
333827              8682849.360000      
220595              8682782.810000      
334127              8682302.430000      
694977              8681992.620000      
1205460             8681918.400000      
214745              8681854.880000      
561114              8681339.050000      
1348900             8681252.580000      
387258              8680613.220000      
1440755             8680596.500000      
784722              8680588.150000      
1003903             8680495.360000      
902642              8679954.430000      
1114892             8679740.020000      
1579542             8679443.520000      
1064289             8679209.880000      
464205              8678604.010000      
885086              8678547.360000      
1478454             8678520.720000      
192902              8678456.190000      
366389              8677823.210000      
278113              8677785.750000      
1582575             8677612.200000      
1215307             8677417.400000      
805502              8677205.230000      
1260164             8677150.730000      
493354              8676952.320000      
409213              8676841.270000      
1183601             8676831.180000      
1313503             8676760.920000      
1107532             8676640.700000      
468163              8676518.340000      
334931              8676169.470000      
1469581             8675974.230000      
1300386             8675771.040000      
863570              8675687.280000      
1509021             8675497.740000      
619777              8675433.520000      
1120884             8675420.840000      
1558650             8675142.310000      
1561415             8675036.800000      
1395653             8675032.410000      
776469              8674992.460000      
442133              8674987.120000      
357881              8674959.140000      
1445023             8674957.830000      
1271072             8674680.050000      
1537484             8674218.660000      
931490              8673682.600000      
72613               8673524.940000      
682658              8673262.700000      
958248              8673155.580000      
1304246             8673138.000000      
271778              8672968.800000      
1305193             8672758.740000      
403170              8671827.500000      
1019227             8671008.480000      
1046281             8670863.520000      
1596147             8670837.240000      
1163908             8669999.240000      
786270              8669615.700000      
1028161             8669363.220000      
182258              8669043.460000      
817128              8669002.050000      
1432951             8668904.870000      
190010              8668856.880000      
1038237             8668851.520000      
941140              8668476.120000      
606859              8668385.640000      
115257              8668255.290000      
927814              8668166.400000      
325                 8667741.280000      
1136729             8667610.740000      
541036              8667581.720000      
227091              8667270.400000      
1352863             8666999.460000      
173446              8666839.470000      
1032285             8666764.260000      
514295              8666586.600000      
1052958             8666003.750000      
705932              8665941.720000      
645326              8665673.820000      
888821              8665524.550000      
1511781             8664508.530000      
1050573             8664346.560000      
689886              8664118.650000      
355078              8664029.900000      
1112281             8663802.540000      
181552              8663771.900000      
719717              8663317.300000      
1438237             8663243.120000      
689046              8663162.660000      
720022              8663081.260000      
1575114             8662930.210000      
1306608             8662898.190000      
1079456             8662896.280000      
1228556             8661792.480000      
599983              8661772.000000      
735263              8661769.210000      
137315              8661380.250000      
1007003             8661200.680000      
1244076             8661057.780000      
1275646             8661030.300000      
983188              8660743.940000      
634392              8660696.500000      
748537              8660111.450000      
694517              8659655.460000      
932234              8659647.540000      
1594863             8658974.870000      
63994               8658955.360000      
236504              8658946.800000      
67788               8658833.400000      
1390012             8658635.250000      
322995              8658438.390000      
1512562             8658038.600000      
802073              8657426.440000      
972246              8657189.620000      
71092               8656931.360000      
1141253             8656708.780000      
361885              8656114.410000      
1510740             8655670.400000      
98198               8655549.870000      
1407054             8655149.070000      
1357837             8654416.500000      
1291372             8654124.560000      
333761              8653960.200000      
811464              8653404.920000      
1551420             8653361.800000      
538562              8653313.070000      
1143424             8653312.080000      
789467              8653291.890000      
1291699             8653216.740000      
1258451             8652606.000000      
1529546             8652311.460000      
803009              8652198.620000      
919906              8652053.440000      
492107              8651544.740000      
1312906             8651359.760000      
218089              8651304.360000      
69513               8651138.160000      
344620              8651012.800000      
536107              8650811.380000      
1381234             8650629.500000      
644363              8650153.050000      
497608              8650133.060000      
733602              8649743.690000      
133226              8649250.200000      
1258104             8649055.800000      
130733              8648844.360000      
325333              8648535.390000      
1245243             8648277.120000      
678898              8647286.680000      
1279571             8647139.340000      
316305              8647081.620000      
1104966             8647065.820000      
715807              8646610.200000      
1136988             8646505.370000      
900594              8646420.420000      
159379              8646077.440000      
1248934             8645744.800000      
1359523             8645675.000000      
147659              8645512.250000      
1533762             8645491.880000      
304065              8645431.080000      
409789              8645051.760000      
974940              8644910.400000      
458998              8644329.480000      
21850               8643910.530000      
811428              8643848.980000      
672817              8643445.020000      
863078              8643364.280000      
386228              8643326.400000      
420547              8643284.730000      
766263              8643163.460000      
921530              8643148.540000      
1351321             8643101.200000      
583841              8642781.350000      
422310              8642596.270000      
931126              8642524.000000      
1182377             8642499.300000      
1526241             8642207.000000      
772248              8642178.990000      
941887              8641794.620000      
881382              8641304.000000      
798208              8640795.700000      
1006819             8640776.510000      
845178              8640677.360000      
1058383             8640561.600000      
540385              8640028.280000      
657729              8639229.800000      
915170              8639109.600000      
847445              8638862.680000      
1128849             8638753.800000      
894855              8638701.080000      
629065              8638523.000000      
1505839             8638473.940000      
657884              8638395.300000      
852192              8638357.230000      
1314996             8638352.440000      
192102              8638102.720000      
573718              8637079.680000      
618370              8636849.420000      
1363494             8636699.260000      
852645              8636562.480000      
112842              8636543.520000      
108858              8636538.750000      
1269475             8636397.700000      
289629              8636186.910000      
1189004             8636151.650000      
914144              8635828.330000      
1251730             8635781.160000      
164289              8635703.460000      
542575              8635173.360000      
1200848             8634603.000000      
304159              8634538.890000      
574337              8633975.240000      
1061219             8633808.120000      
1092411             8633517.200000      
988627              8633499.300000      
578805              8633429.100000      
1107858             8633320.800000      
1002648             8633050.840000      
150523              8633042.370000      
1158440             8632968.960000      
353246              8632951.380000      
50532               8632648.240000      
1185761             8632530.320000      
304968              8632018.380000      
874422              8631278.940000      
167930              8630791.680000      
1115554             8630789.800000      
1261102             8630783.660000      
931870              8630724.060000      
1360995             8630399.160000      
1143176             8629860.320000      
50332               8629613.800000      
1503847             8629556.980000      
1435696             8629161.880000      
52734               8629110.400000      
1360232             8628332.100000      
698944              8628200.800000      
1381583             8627991.900000      
1276281             8627785.860000      
1528636             8627619.330000      
385710              8627288.270000      
31188               8627114.160000      
755                 8627091.680000      
1363598             8627045.160000      
690294              8626877.490000      
295248              8626765.630000      
447840              8626584.570000      
844585              8626563.120000      
663305              8626553.520000      
757324              8626484.160000      
1438832             8626282.470000      
672906              8626204.860000      
369027              8625797.160000      
944736              8625699.120000      
1537243             8625487.850000      
650803              8625089.360000      
1549696             8624814.510000      
735953              8624750.160000      
481562              8624530.880000      
992360              8624522.580000      
766655              8624395.100000      
976409              8624214.240000      
1350133             8624022.200000      
1468759             8624009.130000      
1172668             8623929.600000      
1419529             8623752.380000      
84268               8623307.250000      
1005803             8623193.990000      
439918              8622979.470000      
271172              8622977.280000      
748158              8622627.200000      
553562              8622240.660000      
1247843             8622060.500000      
1038245             8621595.750000      
911837              8621345.190000      
1519687             8621172.210000      
1355396             8620746.600000      
1139276             8620680.700000      
1362549             8620648.550000      
973998              8620638.240000      
466591              8620180.800000      
517288              8619980.380000      
43067               8619868.290000      
429841              8619399.350000      
471076              8618932.100000      
541547              8618854.860000      
1218360             8618565.430000      
667805              8618362.600000      
1359982             8618321.600000      
1241241             8618304.460000      
1382215             8618260.700000      
1596401             8617918.400000      
706704              8617866.900000      
1259212             8617650.690000      
1357721             8617647.500000      
52289               8617202.100000      
24399               8617106.400000      
1568776             8616920.600000      
829911              8616625.420000      
227755              8616401.360000      
1092019             8616233.320000      
874885              8615758.000000      
503511              8615748.700000      
545904              8615573.640000      
1388741             8615398.400000      
453171              8615238.800000      
787907              8615157.990000      
1098232             8614702.800000      
489547              8613934.430000      
315237              8613792.810000      
567418              8613749.130000      
961785              8613703.160000      
1314778             8613484.020000      
1098642             8613428.840000      
1370785             8613391.270000      
238083              8612515.680000      
1359601             8612396.500000      
963529              8612346.820000      
81558               8612280.150000      
164370              8611479.460000      
1278618             8611464.960000      
381378              8611343.080000      
1094936             8610983.750000      
660118              8610745.280000      
205729              8610726.420000      
1432212             8610525.060000      
1500974             8610398.130000      
786946              8610136.800000      
568934              8610072.960000      
1071385             8610064.960000      
556776              8609647.950000      
1377131             8609173.020000      
46096               8608666.680000      
333950              8608663.480000      
590941              8608536.650000      
1442963             8608322.640000      
1166908             8608320.000000      
1192384             8608152.610000      
1319451             8607809.050000      
750407              8607726.750000      
1114728             8607722.970000      
870744              8607385.020000      
1439074             8607305.770000      
1390360             8607169.790000      
1358932             8606644.140000      
78091               8606612.620000      
441807              8606411.660000      
835556              8606223.680000      
1056366             8606089.440000      
940921              8605694.090000      
852688              8605420.560000      
893037              8605188.450000      
6390                8605074.550000      
1093362             8604926.050000      
1578114             8604876.720000      
1019803             8604466.780000      
1049881             8604208.310000      
122247              8604179.640000      
752473              8603757.580000      
118846              8603721.920000      
203320              8603435.990000      
355185              8603198.190000      
469799              8602654.870000      
1047988             8602558.550000      
1362872             8602101.600000      
1360101             8601838.200000      
746645              8601377.400000      
180362              8601367.050000      
223333              8601063.180000      
402537              8601028.800000      
1123529             8600875.400000      
1063713             8600626.410000      
872351              8600264.330000      
1190737             8600182.850000      
1357987             8600015.900000      
1208728             8599687.200000      
1447362             8599076.050000      
751879              8599016.580000      
1310090             8598784.520000      
49933               8598107.700000      
561924              8598085.810000      
714844              8597931.220000      
1367121             8597721.600000      
81848               8597395.650000      
175540              8597331.800000      
876409              8597272.320000      
1133389             8597129.140000      
1732                8597039.360000      
394723              8596801.040000      
759892              8596754.640000      
402845              8596730.760000      
97293               8596710.780000      
1343466             8596266.780000      
1356950             8595904.420000      
773684              8595803.200000      
375243              8595796.850000      
515719              8595742.440000      
962865              8595459.250000      
1370271             8595374.000000      
1180836             8594717.980000      
1294876             8594593.560000      
492614              8594495.320000      
391532              8593914.800000      
1179950             8593612.920000      
477796              8593530.930000      
284467              8593059.440000      
1488285             8593054.130000      
1366877             8593044.800000      
399060              8592607.350000      
911702              8592602.490000      
970645              8592547.260000      
19503               8592161.200000      
393187              8591488.560000      
239925              8591316.840000      
1099457             8590738.200000      
1496711             8590424.040000      
1587512             8590393.500000      
465185              8590233.550000      
70064               8589829.440000      
1568031             8589788.020000      
973189              8589594.500000      
893520              8589534.900000      
39320               8589136.250000      
824679              8588858.490000      
1593858             8588583.110000      
836375              8588140.330000      
521785              8588055.240000      
1597631             8586972.100000      
487800              8586654.090000      
334176              8586523.260000      
1407371             8586055.530000      
754975              8585924.010000      
116419              8585483.760000      
378311              8585432.190000      
1449042             8585101.210000      
1395159             8584799.680000      
76434               8584343.710000      
842275              8584043.460000      
809880              8583664.480000      
1572236             8583652.770000      
375544              8583442.600000      
1017237             8582786.080000      
888404              8582770.180000      
870821              8582273.000000      
633097              8581973.200000      
1237616             8581940.640000      
670746              8581872.000000      
1552036             8581673.880000      
1045466             8581257.290000      
611792              8580899.400000      
728085              8580871.140000      
932470              8580718.300000      
1031226             8580428.500000      
920510              8580075.410000      
200684              8579561.900000      
136889              8579464.260000      
723206              8579459.490000      
1398997             8579323.060000      
1360730             8579257.830000      
190399              8578889.800000      
1381499             8578686.500000      
648365              8578597.380000      
498268              8578268.920000      
937860              8577802.920000      
300013              8577787.760000      
1302420             8577365.600000      
446317              8577331.580000      
353536              8576980.060000      
943078              8576760.920000      
1517311             8576256.710000      
572492              8576210.820000      
731477              8576054.350000      
622875              8575907.810000      
422447              8575418.460000      
645787              8575316.100000      
1447200             8575288.150000      
325466              8575249.410000      
1554947             8575192.880000      
306003              8575167.540000      
39178               8575162.650000      
531794              8575037.880000      
698567              8575037.460000      
1565052             8574645.230000      
278099              8574288.100000      
633688              8574049.360000      
1140285             8573964.600000      
544255              8573494.080000      
1175869             8573312.160000      
1575775             8573104.870000      
1104774             8572990.540000      
1328625             8572920.000000      
1055252             8572563.990000      
1467809             8571968.860000      
866272              8571849.000000      
487049              8571605.840000      
861143              8571486.360000      
487437              8571395.040000      
1308595             8571373.850000      
744480              8571122.560000      
1353667             8570948.450000      
578697              8570856.560000      
1104564             8570468.810000      
656505              8570362.430000      
544428              8570151.000000      
1377728             8570149.920000      
1270396             8570079.480000      
765840              8569972.000000      
1114614             8569783.040000      
993885              8569749.060000      
586765              8569379.540000      
1358315             8569279.160000      
21679               8568788.310000      
412385              8568779.960000      
1062744             8568563.440000      
223184              8568347.710000      
1398921             8568305.250000      
971380              8567602.960000      
148938              8567424.060000      
1114848             8567397.900000      
1549796             8567166.370000      
177867              8566918.560000      
1541680             8566912.200000      
134859              8566434.960000      
988126              8565831.120000      
784054              8565806.140000      
108533              8565707.460000      
17957               8564920.880000      
937623              8564057.260000      
1545467             8563616.050000      
265299              8563554.720000      
1147646             8562850.360000      
166282              8562769.970000      
449102              8562740.440000      
264353              8562647.610000      
1564336             8562457.440000      
826439              8562379.740000      
715249              8562273.720000      
837607              8561965.840000      
1182217             8561832.300000      
664160              8561648.920000      
1063328             8561525.120000      
1485723             8560665.540000      
958838              8559985.460000      
397289              8559496.000000      
998813              8559267.750000      
1334176             8559203.200000      
1033414             8559099.450000      
859068              8558041.480000      
112607              8557938.450000      
864277              8557935.210000      
836603              8557833.290000      
397173              8557719.660000      
1053621             8557615.950000      
522918              8557529.190000      
945770              8557293.360000      
1495558             8557153.230000      
1312479             8557058.580000      
1103018             8556962.920000      
1148247             8556931.240000      
371841              8556703.700000      
527782              8556584.040000      
74739               8556526.690000      
107747              8556516.400000      
793978              8556158.360000      
1003646             8556054.750000      
199254              8555231.220000      
1153875             8555227.720000      
1062569             8555225.300000      
129142              8554821.800000      
221893              8554653.800000      
694217              8554030.200000      
535643              8553865.540000      
418544              8553830.160000      
1452223             8553710.880000      
111243              8553627.550000      
484419              8553301.140000      
816365              8553118.530000      
734763              8552928.560000      
1024432             8552922.370000      
90109               8552856.130000      
1350798             8552127.240000      
307220              8552059.600000      
1518866             8551984.740000      
347555              8551892.170000      
292096              8551829.340000      
723405              8551432.860000      
437591              8551170.100000      
1289913             8551160.590000      
1027288             8551084.320000      
982488              8550883.440000      
1388094             8550279.810000      
453027              8550199.550000      
60134               8549831.280000      
485713              8549755.040000      
1057241             8549666.150000      
1159566             8549571.750000      
177466              8549355.240000      
105920              8549207.520000      
314733              8548994.250000      
18573               8548953.840000      
740711              8548874.400000      
1164213             8548872.280000      
1297969             8548310.910000      
1161526             8548137.700000      
185346              8547619.820000      
80642               8547282.000000      
255093              8547072.270000      
680570              8546873.380000      
268574              8546864.820000      
1006905             8546721.780000      
1182646             8546533.610000      
668489              8546208.000000      
894170              8545938.250000      
196543              8545907.090000      
254827              8545751.760000      
1466284             8545672.080000      
1021360             8545571.220000      
614929              8545131.300000      
1272203             8544645.510000      
31076               8544559.800000      
1071602             8544115.320000      
154516              8543906.250000      
672692              8543603.850000      
1039574             8543271.170000      
993635              8543177.600000      
798686              8542985.930000      
1299640             8542425.780000      
1003117             8542150.910000      
1570586             8541821.750000      
1434530             8541672.430000      
404563              8541650.640000      
896038              8541588.230000      
219974              8541529.840000      
619809              8541393.570000      
596746              8541214.590000      
1089078             8541168.010000      
832373              8540912.760000      
551597              8540824.760000      
1089284             8540790.700000      
1167325             8540539.560000      
1086638             8540436.440000      
1135310             8540106.870000      
927218              8539967.940000      
1553574             8539923.600000      
894772              8539661.600000      
1507918             8539571.080000      
190300              8539422.210000      
1071438             8539093.270000      
1572499             8538731.200000      
1197566             8538557.440000      
1228080             8538325.800000      
150875              8538213.320000      
1048609             8537572.800000      
1222542             8537335.400000      
1440586             8537139.500000      
127559              8536528.280000      
1049316             8536439.120000      
1542148             8536151.130000      
1287816             8535804.750000      
439449              8535768.230000      
761016              8535710.560000      
992751              8535316.950000      
983094              8535249.360000      
34875               8535148.160000      
714803              8535001.480000      
295226              8534777.790000      
27267               8534142.240000      
1565076             8534017.080000      
309418              8533605.930000      
1463848             8533580.800000      
663858              8533557.220000      
727413              8533054.390000      
1309681             8532836.900000      
539252              8532804.540000      
1066673             8532621.680000      
1270427             8532604.500000      
865903              8532478.360000      
35413               8532462.000000      
426730              8532392.570000      
175203              8532078.540000      
630321              8532014.400000      
544555              8531990.880000      
182674              8531945.960000      
1503761             8531749.440000      
1079142             8531507.250000      
1329640             8531483.520000      
1251599             8531195.010000      
1430797             8530769.810000      
758550              8530543.370000      
1435167             8530478.450000      
1420164             8530419.230000      
969035              8530131.600000      
1273158             8529810.300000      
1580632             8529709.200000      
233995              8529478.650000      
520550              8529444.000000      
1336521             8529300.000000      
256773              8529299.740000      
1529486             8528799.080000      
200720              8528693.960000      
898818              8528480.880000      
547424              8528353.490000      
571830              8528339.600000      
527417              8528050.500000      
663612              8527742.100000      
1408987             8527725.480000      
1518287             8527125.750000      
632232              8527017.440000      
661469              8526899.030000      
284585              8526783.840000      
197897              8526678.300000      
924112              8526646.340000      
83151               8526607.200000      
1168548             8526382.980000      
658366              8526309.600000      
1260166             8525202.720000      
1232948             8524948.160000      
522394              8524887.800000      
533052              8524398.960000      
475742              8524284.720000      
146369              8523955.440000      
539179              8523591.840000      
479367              8523410.150000      
532285              8523401.120000      
168520              8523360.670000      
880502              8523342.680000      
112258              8522981.400000      
63615               8522892.800000      
186717              8522731.210000      
387788              8522668.000000      
278679              8522577.320000      
309691              8522383.000000      
705088              8522337.600000      
717112              8522106.750000      
315251              8521685.500000      
328722              8521569.850000      
1303299             8521368.900000      
613163              8521128.720000      
820037              8520390.000000      
42500               8520386.160000      
917623              8520257.730000      
472484              8519898.290000      
1451978             8519869.800000      
369902              8519826.200000      
1329426             8519403.630000      
132606              8518917.750000      
923648              8518697.100000      
1109327             8518577.160000      
340101              8518456.520000      
262108              8518346.760000      
519530              8518274.820000      
1527829             8517994.470000      
2846                8517817.240000      
135255              8517746.160000      
832895              8517718.220000      
293035              8517646.910000      
1388049             8517571.840000      
93172               8517495.600000      
1024122             8517359.530000      
1247277             8517225.630000      
14044               8516957.550000      
955912              8516561.170000      
1177875             8516467.600000      
485952              8516397.120000      
533960              8516284.170000      
644628              8516192.160000      
468430              8516027.520000      
1482895             8515985.400000      
158474              8515894.400000      
778766              8515537.360000      
359409              8515075.640000      
403145              8515075.370000      
1088143             8515046.400000      
819132              8514758.160000      
653186              8514554.100000      
1436075             8514348.480000      
896114              8514110.510000      
1096312             8513705.110000      
426677              8513561.800000      
897344              8513179.240000      
1238040             8511989.850000      
976716              8511939.750000      
1222563             8511779.480000      
959491              8511464.080000      
1202481             8511265.000000      
1195055             8511107.070000      
1344175             8511056.830000      
284695              8510989.760000      
1242436             8510927.220000      
862400              8510802.090000      
726943              8510710.840000      
1379008             8510340.320000      
1048412             8510181.330000      
19756               8509919.500000      
916929              8509784.760000      
1118832             8509762.720000      
395836              8509557.400000      
197093              8509209.030000      
996762              8508395.520000      
563599              8507904.210000      
1459874             8507667.990000      
1373271             8507263.520000      
887356              8506928.580000      
1073679             8506710.170000      
1181743             8506695.450000      
208540              8506487.760000      
285843              8506315.440000      
257979              8506263.150000      
772958              8506122.960000      
93449               8506001.570000      
1535929             8505877.100000      
576313              8505705.120000      
820338              8505551.880000      
585494              8505533.960000      
270233              8505508.440000      
1110443             8505217.380000      
1436945             8505034.230000      
1061448             8504958.630000      
1287296             8504883.940000      
1102595             8504569.910000      
1367722             8504283.980000      
1490710             8503879.250000      
129076              8503817.080000      
821048              8503459.840000      
27479               8503379.440000      
363798              8503301.510000      
1581169             8503283.240000      
727114              8503259.320000      
1390561             8503120.160000      
798431              8502919.760000      
1124393             8502830.970000      
954625              8502507.320000      
113713              8502257.810000      
348780              8502139.980000      
818619              8501937.160000      
1519400             8501599.500000      
1344082             8501335.110000      
1527521             8501225.490000      
1587493             8501164.440000      
521387              8501152.800000      
808147              8500921.800000      
559166              8500898.180000      
42804               8500722.470000      
730604              8500366.210000      
1558829             8500336.740000      
1542963             8499953.510000      
918398              8499910.110000      
625671              8499843.180000      
1121107             8499801.750000      
955926              8499611.120000      
1547356             8499550.120000      
359504              8499312.990000      
545478              8498951.020000      
1367243             8498642.210000      
875573              8498599.380000      
392829              8498280.700000      
1105841             8497712.370000      
1090606             8497436.480000      
1582588             8497279.480000      
754163              8497032.360000      
309307              8496771.120000      
1569174             8496143.950000      
996509              8496092.880000      
306033              8495719.040000      
923511              8495672.950000      
1113194             8495519.080000      
431389              8495358.080000      
385729              8495280.000000      
225550              8495039.700000      
384903              8494500.000000      
844084              8494482.360000      
485791              8494373.440000      
644731              8494210.760000      
1398897             8494081.440000      
140640              8493942.590000      
281532              8493603.870000      
549785              8493532.650000      
92245               8493512.400000      
1405633             8493391.120000      
418331              8493298.350000      
278132              8492921.010000      
565096              8492795.490000      
1465244             8492667.120000      
1362131             8491670.210000      
1012468             8491583.880000      
408849              8491557.760000      
517081              8491141.990000      
630258              8491006.080000      
1050718             8490735.510000      
1177950             8490524.000000      
715596              8490447.000000      
150762              8490264.420000      
31389               8489768.290000      
63121               8489609.890000      
891918              8489537.000000      
732878              8489343.720000      
193747              8489316.490000      
921795              8488944.600000      
1518458             8488932.860000      
974669              8488786.290000      
680982              8488590.960000      
418729              8488384.740000      
1012627             8488069.860000      
951815              8488046.290000      
1343815             8487958.440000      
879574              8487857.430000      
469332              8487756.600000      
1294014             8487400.030000      
344637              8487184.600000      
263953              8487096.120000      
1345294             8486513.800000      
1064952             8486383.960000      
815234              8485927.200000      
168461              8485305.620000      
1278406             8485205.560000      
726268              8485117.800000      
163615              8484985.010000      
266484              8484753.360000      
1184697             8484688.200000      
825711              8484342.400000      
547598              8484267.240000      
1457112             8484196.800000      
194406              8484090.540000      
531901              8483938.970000      
420097              8483817.120000      
614323              8483746.640000      
1281730             8483157.050000      
273029              8482951.280000      
1146629             8482554.880000      
382375              8482523.880000      
613734              8482496.550000      
180533              8482315.800000      
999577              8482037.530000      
791097              8481630.100000      
632460              8481091.080000      
1286833             8481056.850000      
328211              8480780.880000      
1033986             8480403.380000      
1231472             8480262.880000      
945595              8480005.230000      
765668              8479904.940000      
